approach,class_weight,class_mean,ann_weight,ann_mean,precision_weight,precision_mean,recall_weight,recall_mean,f1_weight,f1_mean,global_weight,global_mean
1_shot_static,0.3784598254819606,0.407401655347034,0.6413236474288633,0.656899270142548,0.7860558837447854,0.7906654634578625,0.7205417189650267,0.7487296827606945,0.7338184051420316,0.7509608573323525,0.24271523568338202,0.2676218500523325
2_shot_static,0.40674167308404674,0.42921454077312127,0.6707842715276995,0.6836795854709504,0.8050128142581009,0.8095878698204158,0.7519670889868515,0.7727440572935242,0.7629394170768867,0.7755137264398206,0.27283591687964,0.2934452193138719
3_shot_static,0.41208750352074863,0.4304556709446613,0.6721973461057648,0.682396675606532,0.781971640092069,0.7870504092995725,0.7941413548815195,0.811210842309819,0.7737142837622956,0.7834623627377315,0.2770041262299972,0.29374151884861616
4_shot_static,0.4260171229596493,0.4408858307253045,0.6787560648142236,0.6871277423262789,0.7843429776668398,0.7893613957179679,0.8088119656971544,0.8248946814243691,0.7826223640695433,0.7918267069080369,0.28916170592356877,0.3029448854899245
10_shot_static,0.446018030590687,0.4606648165672047,0.6780804625366503,0.6939984000844374,0.7794535555366052,0.7884796936657593,0.8116736655854293,0.8287999331093794,0.7810627812732225,0.7937434657616456,0.3024361124826189,0.31970064567283085
