method,n clusters,silhouette,calinski harabasz
kmeans emb,3,0.08236874639987946,10.231148294765537
kmeans 3 emb,3,0.08236874639987946,10.231148294765537
kmeans cat,4,0.21397310520663654,28.42184041702041
kmeans 3 cat,3,0.2379301713067936,31.951723964239655
agg emb,3,0.06319359689950943,9.837869116296336
agg 3 emb,3,0.06319359689950943,9.837869116296336
agg cat,4,0.18473306088726815,25.57994445403241
agg 3 cat,3,0.24059132296409672,28.648993193635487
gmm emb,3,0.08629022538661957,10.22997065751806
gmm 3 emb,3,0.08629022538661957,10.22997065751806
gmm cat,4,0.19736745111302442,22.205554211268474
gmm 3 cat,3,0.12639929511400969,7.4277748660799645
birch emb,3,0.06319359689950943,9.837869116296336
birch 3 emb,3,0.06319359689950943,9.837869116296336
birch cat,4,0.07604508101940155,8.944474053323958
birch 3 cat,3,0.06319359689950943,9.837869116296336
