method,n clusters,silhouette,calinski harabasz
kmeans emb,3,0.0818016529083252,10.058257979495185
kmeans 3 emb,3,0.0818016529083252,10.058257979495185
kmeans cat,3,0.19537573778992617,26.997230223889957
kmeans 3 cat,3,0.19537573778992617,26.997230223889957
agg emb,3,0.13029524683952332,11.19948958217976
agg 3 emb,3,0.13029524683952332,11.19948958217976
agg cat,3,0.17203430185571525,23.74004955987483
agg 3 cat,3,0.17203430185571525,23.74004955987483
gmm emb,3,0.13612020015716553,9.723585158503507
gmm 3 emb,3,0.13612020015716553,9.723585158503507
gmm cat,3,0.23211981309632912,22.67488175301161
gmm 3 cat,3,0.23211981309632912,22.67488175301161
birch emb,3,0.13029524683952332,11.19948958217976
birch 3 emb,3,0.13029524683952332,11.19948958217976
birch cat,3,0.13029524683952332,11.19948958217976
birch 3 cat,3,0.13029524683952332,11.19948958217976
