method,n clusters,silhouette,calinski harabasz
kmeans emb,3,0.09443215280771255,10.71653414877637
kmeans 3 emb,3,0.09443215280771255,10.71653414877637
kmeans cat,3,0.27310419724909274,33.04075095697258
kmeans 3 cat,3,0.27310419724909274,33.04075095697258
agg emb,3,0.10592428594827652,11.955304540392326
agg 3 emb,3,0.10592428594827652,11.955304540392326
agg cat,3,0.1901725969654693,27.74589051276376
agg 3 cat,3,0.1901725969654693,27.74589051276376
gmm emb,3,0.12467308342456818,9.535046206283958
gmm 3 emb,3,0.12467308342456818,9.535046206283958
gmm cat,3,0.13578674358220408,12.195573108984725
gmm 3 cat,3,0.13578674358220408,12.195573108984725
birch emb,3,0.10592428594827652,11.955304540392326
birch 3 emb,3,0.10592428594827652,11.955304540392326
birch cat,3,0.10592428594827652,11.955304540392326
birch 3 cat,3,0.10592428594827652,11.955304540392326
