method,n clusters,silhouette,calinski harabasz
kmeans emb,3,0.08297558128833771,10.211088227610288
kmeans 3 emb,3,0.08297558128833771,10.211088227610288
kmeans cat,3,0.2385704502171346,33.12797369297712
kmeans 3 cat,3,0.2385704502171346,33.12797369297712
agg emb,3,0.08774926513433456,10.557543485760517
agg 3 emb,3,0.08774926513433456,10.557543485760517
agg cat,3,0.19763937692914066,29.936937910845362
agg 3 cat,3,0.19763937692914066,29.936937910845362
gmm emb,3,0.08642958104610443,9.315661109750852
gmm 3 emb,3,0.08642958104610443,9.315661109750852
gmm cat,3,0.2370209340353659,32.18105749960267
gmm 3 cat,3,0.2370209340353659,32.18105749960267
birch emb,3,0.08774926513433456,10.557543485760517
birch 3 emb,3,0.08774926513433456,10.557543485760517
birch cat,3,0.08774926513433456,10.557543485760517
birch 3 cat,3,0.08774926513433456,10.557543485760517
