method,cluster,size,pathophysiology_min,pathophysiology_max,pathophysiology_mean,pathophysiology_std,pathophysiology_median,epidemiology_min,epidemiology_max,epidemiology_mean,epidemiology_std,epidemiology_median,etiology_min,etiology_max,etiology_mean,etiology_std,etiology_median,history_min,history_max,history_mean,history_std,history_median,physical_min,physical_max,physical_mean,physical_std,physical_median,exams_min,exams_max,exams_mean,exams_std,exams_median,differential_min,differential_max,differential_mean,differential_std,differential_median,therapeutic_min,therapeutic_max,therapeutic_mean,therapeutic_std,therapeutic_median,objective test score_min,objective test score_max,objective test score_mean,objective test score_std,objective test score_median,organization level_min,organization level_max,organization level_mean,organization level_std,organization level_median,global score_min,global score_max,global score_mean,global score_std,global score_median,computed score_min,computed score_max,computed score_mean,computed score_std,computed score_median,pathophysiology_norm_mean,epidemiology_norm_mean,etiology_norm_mean,history_norm_mean,physical_norm_mean,exams_norm_mean,differential_norm_mean,therapeutic_norm_mean,year_min,year_max,year_mean,year_std,year_median,year_1,year_2,year_3,year_4,year_5,year_6,cluster_name
agg 3 cat,0,24,2,12,3.25,2.151844507070317,3.0,0,2,0.20833333333333334,0.5882299658752715,0.0,0,3,0.8333333333333334,1.0072203103706696,0.5,0,4,0.7083333333333334,1.2676293062133797,0.0,0,3,0.5,0.9780192938436515,0.0,0,2,0.375,0.6468989572333266,0.0,0,1,0.08333333333333333,0.28232985128663995,0.0,0,2,0.3333333333333333,0.5646597025732799,0.0,17,94,56.833333333333336,18.77015824599543,53.0,1.0,3.0,1.9583333333333333,0.6902530516863499,2.0,1.0,6.0,3.3333333333333335,1.5227739752537621,4.0,2.85,7.7,4.508333333333334,1.327932903840194,4.425000000000001,0.5165562913907286,0.033112582781456956,0.13245033112582782,0.11258278145695366,0.07947019867549669,0.05960264900662252,0.013245033112582781,0.052980132450331126,1.0,6.0,2.9583333333333335,1.8292114401439825,2.0,6,8,1,2,4,3,
agg 3 cat,1,44,0,12,3.3863636363636362,2.813719784819402,2.5,0,4,0.8181818181818182,1.0841935653302845,0.5,0,5,1.3409090909090908,1.256484238940597,1.0,0,7,1.9545454545454546,1.803801482587125,1.5,0,13,3.4545454545454546,2.5007398482416177,3.5,0,5,1.3409090909090908,1.3458494649257824,1.0,0,2,0.22727272727272727,0.5222329678670935,0.0,0,6,1.6590909090909092,1.764549903980152,1.0,36,101,65.13636363636364,14.767328660650518,62.0,1.0,4.0,2.5,0.6988362419217079,2.0,3.0,9.0,5.318181818181818,1.5517840786135415,5.0,4.05,9.3,5.91590909090909,1.2264892574010116,5.7,0.23878205128205124,0.05769230769230769,0.09455128205128203,0.1378205128205128,0.24358974358974356,0.09455128205128203,0.016025641025641024,0.11698717948717947,1.0,6.0,3.9545454545454546,1.2380507081801497,4.0,2,1,13,15,7,6,
agg 3 cat,2,16,0,5,2.9375,1.6520189667999174,2.5,0,4,1.4375,1.459166428707386,1.0,0,4,1.8125,0.9810708435174292,2.0,3,9,5.3125,1.9906029237394383,5.0,0,3,0.9375,1.181453906563152,0.5,0,5,2.5,1.6733200530681511,2.5,0,3,0.6875,1.138346754435279,0.0,3,9,5.625,1.9621416870348585,5.0,58,96,80.6875,10.811837648306293,80.5,2.0,4.0,3.0,0.6324555320336759,3.0,5.0,9.0,7.1875,1.2230426539304888,7.0,5.65,8.8,7.628125000000001,0.9197769204178441,7.949999999999999,0.13823529411764707,0.06764705882352941,0.08529411764705883,0.25,0.04411764705882353,0.11764705882352941,0.03235294117647059,0.2647058823529412,4.0,6.0,5.3125,0.6020797289396148,5.0,0,0,0,1,9,6,
agg 3 emb,0,14,1,12,3.857142857142857,3.0345990194408237,2.5,0,0,0.0,0.0,0.0,0,3,0.7857142857142857,1.1217137594956026,0.0,0,0,0.0,0.0,0.0,0,6,1.3571428571428572,2.0232168923292906,0.0,0,2,0.2857142857142857,0.6112498455021267,0.0,0,1,0.07142857142857142,0.26726124191242434,0.0,0,3,0.21428571428571427,0.8017837257372732,0.0,38,88,57.857142857142854,15.134561277253631,54.0,1.0,3.0,1.9285714285714286,0.4746311465493234,2.0,1.0,5.0,3.0714285714285716,1.328057326976612,3.0,2.85,6.4,4.428571428571429,1.0860504106649445,4.300000000000001,0.5869565217391305,0.0,0.11956521739130435,0.0,0.2065217391304348,0.043478260869565216,0.010869565217391304,0.03260869565217391,1.0,6.0,2.5714285714285716,1.7415415679698927,2.0,5,4,1,1,2,1,
agg 3 emb,1,47,0,12,3.3191489361702127,2.5204069976608023,3.0,0,4,0.9574468085106383,1.197051573632166,1.0,0,5,1.4042553191489362,1.3131372071110285,1.0,0,7,2.297872340425532,2.0946608485158813,2.0,0,13,3.297872340425532,2.3582869023474506,3.0,0,5,1.3404255319148937,1.3874686952156847,1.0,0,3,0.2127659574468085,0.5874103155511582,0.0,0,9,1.6808510638297873,2.1579618300480883,1.0,17,101,64.68085106382979,16.964292913132375,62.0,1.0,4.0,2.5106382978723403,0.8307236349303072,3.0,1.0,9.0,5.23404255319149,1.771915764479432,5.0,2.85,9.3,5.851063829787233,1.397804542600806,5.7,0.2287390029325513,0.06598240469208212,0.0967741935483871,0.1583577712609971,0.2272727272727273,0.09237536656891496,0.01466275659824047,0.11583577712609971,1.0,6.0,4.127659574468085,1.2617624195268498,4.0,1,2,13,14,8,9,
agg 3 emb,2,23,1,8,2.782608695652174,1.756973682711022,2.0,0,4,0.8260869565217391,1.1541298931561732,0.0,0,3,1.3478260869565217,0.8316847989130756,1.0,0,9,3.4782608695652173,2.5202735280374786,3.0,0,3,0.21739130434782608,0.671262158456362,0.0,0,5,1.7826086956521738,1.6502485140434962,1.0,0,3,0.5217391304347826,0.897955517089759,0.0,1,8,3.869565217391304,2.417819224502018,4.0,37,96,72.65217391304348,17.177174854101573,76.0,1.0,4.0,2.608695652173913,0.6563764465043608,3.0,2.0,9.0,6.086956521739131,1.8808374217658008,6.0,2.85,8.8,6.676086956521737,1.68845475113795,6.9,0.18768328445747798,0.05571847507331378,0.0909090909090909,0.2346041055718475,0.014662756598240468,0.12023460410557184,0.03519061583577712,0.26099706744868034,1.0,6.0,4.3478260869565215,1.6126966589641067,5.0,2,3,0,3,10,5,
agg cat,0,24,2,12,3.25,2.151844507070317,3.0,0,2,0.20833333333333334,0.5882299658752715,0.0,0,3,0.8333333333333334,1.0072203103706696,0.5,0,4,0.7083333333333334,1.2676293062133797,0.0,0,3,0.5,0.9780192938436515,0.0,0,2,0.375,0.6468989572333266,0.0,0,1,0.08333333333333333,0.28232985128663995,0.0,0,2,0.3333333333333333,0.5646597025732799,0.0,17,94,56.833333333333336,18.77015824599543,53.0,1.0,3.0,1.9583333333333333,0.6902530516863499,2.0,1.0,6.0,3.3333333333333335,1.5227739752537621,4.0,2.85,7.7,4.508333333333334,1.327932903840194,4.425000000000001,0.5165562913907286,0.033112582781456956,0.13245033112582782,0.11258278145695366,0.07947019867549669,0.05960264900662252,0.013245033112582781,0.052980132450331126,1.0,6.0,2.9583333333333335,1.8292114401439825,2.0,6,8,1,2,4,3,
agg cat,1,44,0,12,3.3863636363636362,2.813719784819402,2.5,0,4,0.8181818181818182,1.0841935653302845,0.5,0,5,1.3409090909090908,1.256484238940597,1.0,0,7,1.9545454545454546,1.803801482587125,1.5,0,13,3.4545454545454546,2.5007398482416177,3.5,0,5,1.3409090909090908,1.3458494649257824,1.0,0,2,0.22727272727272727,0.5222329678670935,0.0,0,6,1.6590909090909092,1.764549903980152,1.0,36,101,65.13636363636364,14.767328660650518,62.0,1.0,4.0,2.5,0.6988362419217079,2.0,3.0,9.0,5.318181818181818,1.5517840786135415,5.0,4.05,9.3,5.91590909090909,1.2264892574010116,5.7,0.23878205128205124,0.05769230769230769,0.09455128205128203,0.1378205128205128,0.24358974358974356,0.09455128205128203,0.016025641025641024,0.11698717948717947,1.0,6.0,3.9545454545454546,1.2380507081801497,4.0,2,1,13,15,7,6,
agg cat,2,16,0,5,2.9375,1.6520189667999174,2.5,0,4,1.4375,1.459166428707386,1.0,0,4,1.8125,0.9810708435174292,2.0,3,9,5.3125,1.9906029237394383,5.0,0,3,0.9375,1.181453906563152,0.5,0,5,2.5,1.6733200530681511,2.5,0,3,0.6875,1.138346754435279,0.0,3,9,5.625,1.9621416870348585,5.0,58,96,80.6875,10.811837648306293,80.5,2.0,4.0,3.0,0.6324555320336759,3.0,5.0,9.0,7.1875,1.2230426539304888,7.0,5.65,8.8,7.628125000000001,0.9197769204178441,7.949999999999999,0.13823529411764707,0.06764705882352941,0.08529411764705883,0.25,0.04411764705882353,0.11764705882352941,0.03235294117647059,0.2647058823529412,4.0,6.0,5.3125,0.6020797289396148,5.0,0,0,0,1,9,6,
agg emb,0,14,1,12,3.857142857142857,3.0345990194408237,2.5,0,0,0.0,0.0,0.0,0,3,0.7857142857142857,1.1217137594956026,0.0,0,0,0.0,0.0,0.0,0,6,1.3571428571428572,2.0232168923292906,0.0,0,2,0.2857142857142857,0.6112498455021267,0.0,0,1,0.07142857142857142,0.26726124191242434,0.0,0,3,0.21428571428571427,0.8017837257372732,0.0,38,88,57.857142857142854,15.134561277253631,54.0,1.0,3.0,1.9285714285714286,0.4746311465493234,2.0,1.0,5.0,3.0714285714285716,1.328057326976612,3.0,2.85,6.4,4.428571428571429,1.0860504106649445,4.300000000000001,0.5869565217391305,0.0,0.11956521739130435,0.0,0.2065217391304348,0.043478260869565216,0.010869565217391304,0.03260869565217391,1.0,6.0,2.5714285714285716,1.7415415679698927,2.0,5,4,1,1,2,1,
