method,cluster,size,pathophysiology_min,pathophysiology_max,pathophysiology_mean,pathophysiology_std,pathophysiology_median,epidemiology_min,epidemiology_max,epidemiology_mean,epidemiology_std,epidemiology_median,etiology_min,etiology_max,etiology_mean,etiology_std,etiology_median,history_min,history_max,history_mean,history_std,history_median,physical_min,physical_max,physical_mean,physical_std,physical_median,exams_min,exams_max,exams_mean,exams_std,exams_median,differential_min,differential_max,differential_mean,differential_std,differential_median,therapeutic_min,therapeutic_max,therapeutic_mean,therapeutic_std,therapeutic_median,objective test score_min,objective test score_max,objective test score_mean,objective test score_std,objective test score_median,organization level_min,organization level_max,organization level_mean,organization level_std,organization level_median,global score_min,global score_max,global score_mean,global score_std,global score_median,computed score_min,computed score_max,computed score_mean,computed score_std,computed score_median,pathophysiology_norm_mean,epidemiology_norm_mean,etiology_norm_mean,history_norm_mean,physical_norm_mean,exams_norm_mean,differential_norm_mean,therapeutic_norm_mean,year_min,year_max,year_mean,year_std,year_median,year_1,year_2,year_3,year_4,year_5,year_6,cluster_name
agg 3 cat,0,33,1,13,4.545454545454546,3.4012029957328065,3.0,0,3,0.5151515151515151,0.8703882797784892,0.0,0,3,0.5151515151515151,0.8703882797784891,0.0,0,4,0.8787878787878788,1.1390120652778375,1.0,0,3,0.8181818181818182,1.1306675421666137,0.0,0,3,0.5454545454545454,0.9384464919119354,0.0,0,1,0.030303030303030304,0.17407765595569785,0.0,0,4,0.7272727272727273,1.2316839913490205,0.0,37,88,57.75757575757576,13.892512153652916,55.0,1.0,3.0,2.0303030303030303,0.6366341416410451,2.0,1.0,6.0,3.515151515151515,1.3946597282404614,4.0,2.85,6.4,4.6454545454545455,1.0459268942817268,4.7,0.5300353356890459,0.06007067137809187,0.06007067137809187,0.10247349823321554,0.09540636042402827,0.0636042402826855,0.0035335689045936395,0.08480565371024734,1.0,6.0,2.9393939393939394,1.657169913199042,3.0,8,8,5,5,4,3,
agg 3 cat,1,27,0,6,2.7037037037037037,1.6598149761300973,3.0,0,6,2.037037037037037,1.4272480642961256,2.0,0,4,0.7407407407407407,1.1959094573584699,0.0,0,7,3.037037037037037,1.8497709105866111,3.0,0,10,2.814814814814815,2.7321031211115487,2.0,0,7,1.8518518518518519,1.9942938542772422,2.0,0,2,0.1111111111111111,0.4236592728681617,0.0,0,5,1.4814814814814814,1.577982411191104,1.0,17,96,63.074074074074076,16.143410005624172,62.0,2.0,4.0,2.5925925925925926,0.5723943812052383,3.0,3.0,9.0,5.555555555555555,1.3681355458414461,5.0,2.85,9.3,5.931481481481482,1.2152989619643255,5.7,0.1829573934837093,0.13784461152882208,0.05012531328320802,0.2055137844611529,0.1904761904761905,0.12531328320802007,0.0075187969924812035,0.10025062656641603,3.0,6.0,4.111111111111111,1.0127393670836666,4.0,0,0,8,12,3,4,
agg 3 cat,2,24,0,7,2.7916666666666665,2.0847096902815085,2.0,0,3,1.375,0.9237212077056678,1.0,0,4,1.1666666666666667,1.1293194051465598,1.0,0,14,4.833333333333333,3.4724589291297248,4.0,0,6,1.5,1.4446302370292303,1.5,0,7,2.5416666666666665,1.587427962533067,3.0,0,2,0.375,0.6468989572333266,0.0,0,12,6.583333333333333,3.0348220586281878,6.5,45,101,79.66666666666667,14.487375813825444,80.5,1.0,4.0,2.8333333333333335,0.8681147322824311,3.0,3.0,9.0,6.791666666666667,1.587427962533067,7.0,4.45,8.9,7.379166666666666,1.2216272706541047,7.699999999999999,0.13188976377952757,0.06496062992125985,0.055118110236220486,0.2283464566929134,0.07086614173228348,0.12007874015748032,0.01771653543307087,0.3110236220472441,2.0,6.0,5.083333333333333,0.9743076322798875,5.0,0,1,1,1,13,8,
agg 3 emb,0,14,1,12,4.5,3.180469244527388,4.0,0,1,0.2857142857142857,0.4688072309384954,0.0,0,3,0.5,0.8548504142651103,0.0,0,0,0.0,0.0,0.0,0,7,1.7142857142857142,2.198900824313101,1.0,0,3,0.42857142857142855,0.9376144618769909,0.0,0,0,0.0,0.0,0.0,0,4,0.2857142857142857,1.0690449676496974,0.0,44,88,60.0,13.609951110520905,54.5,1.0,2.0,1.8571428571428572,0.36313651960128146,2.0,1.0,5.0,3.0,1.4142135623730951,3.0,2.85,6.4,4.500000000000001,1.2594259986810838,4.45,0.5833333333333334,0.037037037037037035,0.06481481481481481,0.0,0.2222222222222222,0.05555555555555555,0.0,0.037037037037037035,1.0,6.0,2.7142857142857144,1.85756546332813,2.0,5,3,2,1,1,2,
agg 3 emb,1,28,0,8,3.142857142857143,2.120696700934506,2.5,0,4,1.25,1.2656428610993908,1.0,0,3,0.6071428571428571,0.9164862737363227,0.0,0,11,2.642857142857143,2.4375805508329242,2.5,0,0,0.0,0.0,0.0,0,7,1.9285714285714286,2.1590219223934852,1.0,0,1,0.07142857142857142,0.26226526415648105,0.0,0,10,2.9285714285714284,3.0175851447507003,2.5,17,93,60.964285714285715,17.862607629423856,61.5,1.0,4.0,2.4285714285714284,0.7901510136288028,3.0,2.0,8.0,4.821428571428571,1.6567163289800082,5.0,2.85,8.45,5.458928571428571,1.4312034285761943,5.375,0.25,0.09943181818181819,0.048295454545454544,0.21022727272727273,0.0,0.1534090909090909,0.005681818181818182,0.23295454545454544,1.0,6.0,3.7857142857142856,1.6183471874253743,4.0,3,5,2,7,7,4,
agg 3 emb,2,42,0,13,3.3095238095238093,2.858347597340841,2.5,0,6,1.5714285714285714,1.2905445464922303,1.0,0,4,0.9761904761904762,1.2195180023090537,0.5,1,14,3.642857142857143,2.835501663976086,3.0,0,10,2.738095238095238,1.9388143700313822,2.0,0,5,1.6428571428571428,1.47865180141431,2.0,0,2,0.2619047619047619,0.5868279263112164,0.0,0,12,3.238095238095238,3.490820881932052,2.0,36,101,70.80952380952381,16.76703806941973,71.5,1.0,4.0,2.642857142857143,0.7593780693862632,3.0,3.0,9.0,6.0,1.7669044171975448,6.0,4.3,9.3,6.54047619047619,1.4496945891663886,6.275,0.19041095890410958,0.09041095890410959,0.05616438356164384,0.2095890410958904,0.15753424657534248,0.09452054794520548,0.015068493150684934,0.1863013698630137,2.0,6.0,4.428571428571429,1.1506701577110139,4.5,0,1,10,10,12,9,
agg cat,0,33,1,13,4.545454545454546,3.4012029957328065,3.0,0,3,0.5151515151515151,0.8703882797784892,0.0,0,3,0.5151515151515151,0.8703882797784891,0.0,0,4,0.8787878787878788,1.1390120652778375,1.0,0,3,0.8181818181818182,1.1306675421666137,0.0,0,3,0.5454545454545454,0.9384464919119354,0.0,0,1,0.030303030303030304,0.17407765595569785,0.0,0,4,0.7272727272727273,1.2316839913490205,0.0,37,88,57.75757575757576,13.892512153652916,55.0,1.0,3.0,2.0303030303030303,0.6366341416410451,2.0,1.0,6.0,3.515151515151515,1.3946597282404614,4.0,2.85,6.4,4.6454545454545455,1.0459268942817268,4.7,0.5300353356890459,0.06007067137809187,0.06007067137809187,0.10247349823321554,0.09540636042402827,0.0636042402826855,0.0035335689045936395,0.08480565371024734,1.0,6.0,2.9393939393939394,1.657169913199042,3.0,8,8,5,5,4,3,
agg cat,1,27,0,6,2.7037037037037037,1.6598149761300973,3.0,0,6,2.037037037037037,1.4272480642961256,2.0,0,4,0.7407407407407407,1.1959094573584699,0.0,0,7,3.037037037037037,1.8497709105866111,3.0,0,10,2.814814814814815,2.7321031211115487,2.0,0,7,1.8518518518518519,1.9942938542772422,2.0,0,2,0.1111111111111111,0.4236592728681617,0.0,0,5,1.4814814814814814,1.577982411191104,1.0,17,96,63.074074074074076,16.143410005624172,62.0,2.0,4.0,2.5925925925925926,0.5723943812052383,3.0,3.0,9.0,5.555555555555555,1.3681355458414461,5.0,2.85,9.3,5.931481481481482,1.2152989619643255,5.7,0.1829573934837093,0.13784461152882208,0.05012531328320802,0.2055137844611529,0.1904761904761905,0.12531328320802007,0.0075187969924812035,0.10025062656641603,3.0,6.0,4.111111111111111,1.0127393670836666,4.0,0,0,8,12,3,4,
agg cat,2,24,0,7,2.7916666666666665,2.0847096902815085,2.0,0,3,1.375,0.9237212077056678,1.0,0,4,1.1666666666666667,1.1293194051465598,1.0,0,14,4.833333333333333,3.4724589291297248,4.0,0,6,1.5,1.4446302370292303,1.5,0,7,2.5416666666666665,1.587427962533067,3.0,0,2,0.375,0.6468989572333266,0.0,0,12,6.583333333333333,3.0348220586281878,6.5,45,101,79.66666666666667,14.487375813825444,80.5,1.0,4.0,2.8333333333333335,0.8681147322824311,3.0,3.0,9.0,6.791666666666667,1.587427962533067,7.0,4.45,8.9,7.379166666666666,1.2216272706541047,7.699999999999999,0.13188976377952757,0.06496062992125985,0.055118110236220486,0.2283464566929134,0.07086614173228348,0.12007874015748032,0.01771653543307087,0.3110236220472441,2.0,6.0,5.083333333333333,0.9743076322798875,5.0,0,1,1,1,13,8,
agg emb,0,6,2,12,4.833333333333333,3.9200340134578764,3.5,0,0,0.0,0.0,0.0,0,3,0.6666666666666666,1.2110601416389968,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,44,60,51.333333333333336,5.573747990954261,51.5,1.0,2.0,1.8333333333333333,0.408248290463863,2.0,1.0,4.0,2.5,1.378404875209022,2.5,2.85,5.0,3.816666666666667,0.9014802641581603,3.625,0.8787878787878788,0.0,0.1212121212121212,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.1666666666666665,1.4719601443879744,2.0,2,3,0,0,1,0,
