method,ari,nmi,fm,n clusters_1,silhouette_1,calinski harabasz_1,n clusters_2,silhouette_2,calinski harabasz_2
kmeans emb,0.3336296638457196,0.3013920352548986,0.5826699865962731,4,0.0846332684159278,7.826911054630201,3,0.0773717015981674,8.428039120087009
kmeans 3 emb,0.2617691266801062,0.23905877684651794,0.5474419612466978,3,0.0802406147122383,8.603214690440616,3,0.0773717015981674,8.428039120087009
kmeans cat,0.5052950429966079,0.4514013005055341,0.7062398159881365,3,0.2882604775167048,27.016114700241804,3,0.2359409816174245,28.17315284279965
kmeans 3 cat,0.5052950429966079,0.4514013005055341,0.7062398159881365,3,0.2882604775167048,27.016114700241804,3,0.2359409816174245,28.17315284279965
agg emb,0.24441340920360954,0.288329711223041,0.5257393501305682,4,0.0738883316516876,7.842685328742316,3,0.0602839291095733,8.21400444853549
agg 3 emb,0.21731001182729803,0.23931810142436913,0.5295543544106558,3,0.0782705694437027,8.868414092590582,3,0.0602839291095733,8.21400444853549
agg cat,0.2171201922160142,0.3470995362700918,0.5242867842598352,3,0.2791139398526087,26.4526595692188,3,0.1937278720186918,25.02674030899981
agg 3 cat,0.2171201922160142,0.3470995362700918,0.5242867842598352,3,0.2791139398526087,26.4526595692188,3,0.1937278720186918,25.02674030899981
gmm emb,0.19559560474830495,0.1522572469095883,0.5223082763771987,4,0.0809056237339973,7.47060287372466,3,0.1065673604607582,8.17627170895491
gmm 3 emb,0.3722355535989379,0.20453541023537228,0.6931516214477473,3,0.0887774378061294,7.190161404913117,3,0.1065673604607582,8.17627170895491
gmm cat,0.33093588712051336,0.307636935218268,0.596085228023308,3,0.2429346123169029,22.66662293366523,3,0.2166647225336181,24.83449542883553
gmm 3 cat,0.33093588712051336,0.307636935218268,0.596085228023308,3,0.2429346123169029,22.66662293366523,3,0.2166647225336181,24.83449542883553
birch emb,0.24441340920360954,0.288329711223041,0.5257393501305682,4,0.0738883316516876,7.842685328742316,3,0.0602839291095733,8.21400444853549
birch 3 emb,0.21731001182729803,0.23931810142436913,0.5295543544106558,3,0.0782705694437027,8.868414092590582,3,0.0602839291095733,8.21400444853549
birch cat,0.21731001182729803,0.23931810142436913,0.5295543544106558,3,0.0782705694437027,8.868414092590582,3,0.0602839291095733,8.21400444853549
birch 3 cat,0.21731001182729803,0.23931810142436913,0.5295543544106558,3,0.0782705694437027,8.868414092590582,3,0.0602839291095733,8.21400444853549
