method,cluster,size,pathophysiology_min,pathophysiology_max,pathophysiology_mean,pathophysiology_std,pathophysiology_median,epidemiology_min,epidemiology_max,epidemiology_mean,epidemiology_std,epidemiology_median,etiology_min,etiology_max,etiology_mean,etiology_std,etiology_median,history_min,history_max,history_mean,history_std,history_median,physical_min,physical_max,physical_mean,physical_std,physical_median,exams_min,exams_max,exams_mean,exams_std,exams_median,differential_min,differential_max,differential_mean,differential_std,differential_median,therapeutic_min,therapeutic_max,therapeutic_mean,therapeutic_std,therapeutic_median,objective test score_min,objective test score_max,objective test score_mean,objective test score_std,objective test score_median,organization level_min,organization level_max,organization level_mean,organization level_std,organization level_median,global score_min,global score_max,global score_mean,global score_std,global score_median,computed score_min,computed score_max,computed score_mean,computed score_std,computed score_median,pathophysiology_norm_mean,epidemiology_norm_mean,etiology_norm_mean,history_norm_mean,physical_norm_mean,exams_norm_mean,differential_norm_mean,therapeutic_norm_mean,year_min,year_max,year_mean,year_std,year_median,year_1,year_2,year_3,year_4,year_5,year_6,cluster_name
agg 3 cat,0,21,2,14,5.904761904761905,3.7670248460125917,5.0,0,2,0.38095238095238093,0.8047478161629564,0.0,0,3,0.7142857142857143,1.1019463300386796,0.0,0,3,0.2857142857142857,0.7837638128197258,0.0,0,0,0.0,0.0,0.0,0,2,0.19047619047619047,0.511766315719159,0.0,0,2,0.09523809523809523,0.43643578047198484,0.0,0,6,0.9047619047619048,1.578124263319017,0.0,37,85,54.76190476190476,13.360032791519494,52.0,1.0,3.0,1.8571428571428572,0.6546536707079772,2.0,1.0,6.0,3.0476190476190474,1.4309504001254019,3.0,2.85,6.25,4.261904761904762,1.0031082645837341,4.2,0.6966292134831461,0.0449438202247191,0.08426966292134831,0.033707865168539325,0.0,0.02247191011235955,0.011235955056179775,0.10674157303370786,1.0,6.0,2.380952380952381,1.6271505915615332,2.0,8,7,1,1,3,1,
agg 3 cat,1,47,0,8,3.9574468085106385,2.136203935148501,4.0,0,4,1.553191489361702,1.1943437462781896,1.0,0,6,1.9361702127659575,1.1869627905077538,2.0,0,8,3.127659574468085,1.9628840945271429,3.0,0,7,1.8936170212765957,2.045504535966738,1.0,0,5,1.297872340425532,1.3173572625760237,1.0,0,2,0.10638297872340426,0.3749807272259927,0.0,0,5,1.574468085106383,1.7413722830880027,1.0,17,101,64.97872340425532,15.93804494270689,63.0,1.0,4.0,2.574468085106383,0.7443900581965786,3.0,3.0,9.0,5.382978723404255,1.5818699925880473,5.0,2.85,9.3,5.940425531914892,1.2450614747295368,6.0,0.25619834710743805,0.10055096418732783,0.1253443526170799,0.20247933884297523,0.12258953168044077,0.08402203856749312,0.006887052341597796,0.1019283746556474,2.0,6.0,4.127659574468085,1.1154453444134897,4.0,0,2,13,16,9,7,
agg 3 cat,2,16,1,10,5.4375,2.6323310328806797,5.5,1,3,1.3125,0.6020797289396148,1.0,1,3,1.5625,0.7274384280931732,1.0,3,13,6.625,2.362907813126304,7.0,0,4,1.1875,1.2230426539304888,1.0,0,5,2.5625,1.459166428707386,3.0,0,1,0.125,0.3415650255319866,0.0,0,9,5.125,2.5787593916455256,5.5,45,97,82.3125,12.96517772085417,84.0,2.0,4.0,2.8125,0.5439056290693574,3.0,5.0,9.0,7.0,1.1547005383792515,7.0,4.75,8.8,7.615625,1.0724922299640838,7.949999999999999,0.22715404699738903,0.05483028720626632,0.06527415143603134,0.27676240208877284,0.04960835509138381,0.10704960835509138,0.005221932114882507,0.21409921671018275,4.0,6.0,5.375,0.6191391873668902,5.0,0,0,0,1,8,7,
agg 3 emb,0,8,2,13,5.875,3.313931631332013,5.5,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,38,79,53.125,12.517844405944203,51.0,1.0,2.0,1.625,0.5175491695067657,2.0,1.0,5.0,2.625,1.5059406173077154,2.0,2.85,5.0,3.96875,0.8807210925469783,3.9000000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.25,1.7525491637693285,1.5,4,2,0,0,2,0,
agg 3 emb,1,18,2,14,5.444444444444445,3.2938842120837184,4.0,0,2,0.6666666666666666,0.9074852129730302,0.0,0,4,1.4444444444444444,1.1991282236408358,1.5,0,4,0.5555555555555556,1.1490262999202834,0.0,0,2,0.16666666666666666,0.5144957554275265,0.0,0,3,0.6666666666666666,0.9701425001453319,0.0,0,2,0.1111111111111111,0.4714045207910317,0.0,0,6,1.3333333333333333,1.7489492643904125,0.5,17,96,59.611111111111114,19.879456996042833,54.5,1.0,3.0,2.111111111111111,0.6763995415945232,2.0,1.0,9.0,3.888888888888889,1.7452081921613043,4.0,2.85,9.3,4.925,1.5615085089519725,4.725,0.5240641711229946,0.0641711229946524,0.13903743315508021,0.053475935828877004,0.0160427807486631,0.0641711229946524,0.0106951871657754,0.1283422459893048,1.0,6.0,3.2222222222222223,1.8005082797253327,2.5,3,6,1,3,2,3,
agg 3 emb,2,58,0,12,4.344827586206897,2.558451588589371,4.0,0,4,1.5517241379310345,1.078862523038809,1.0,0,6,1.8103448275862069,1.1153930398715195,2.0,1,13,4.293103448275862,2.442378914304767,4.0,0,7,1.8103448275862069,1.9236013059548027,1.0,0,5,1.6206896551724137,1.4847480287961032,1.0,0,2,0.1206896551724138,0.37825018207792616,0.0,0,9,2.603448275862069,2.5335617752893853,2.0,36,101,69.36206896551724,15.785512207219732,69.5,1.0,4.0,2.6551724137931036,0.7145535752182822,3.0,2.0,9.0,5.827586206896552,1.6344743350958786,6.0,3.2,8.9,6.381896551724137,1.3566502308111072,6.225,0.23931623931623933,0.08547008547008547,0.09971509971509972,0.23646723646723647,0.09971509971509972,0.08926875593542259,0.006647673314339982,0.14339981006647673,1.0,6.0,4.379310344827586,1.1968905064593462,4.0,1,1,13,15,16,12,
agg cat,0,15,2,7,3.8666666666666667,1.6417180315870614,4.0,0,2,0.13333333333333333,0.5163977794943223,0.0,0,3,0.4,0.9102589898327995,0.0,0,1,0.06666666666666667,0.25819888974716115,0.0,0,0,0.0,0.0,0.0,0,2,0.26666666666666666,0.5936168397046636,0.0,0,2,0.13333333333333333,0.5163977794943223,0.0,0,3,0.4666666666666667,1.0600988273786194,0.0,37,79,52.46666666666667,13.362349379969862,48.0,1.0,3.0,1.6666666666666667,0.6172133998483676,2.0,1.0,5.0,2.533333333333333,1.245945806357946,2.0,2.85,5.15,3.89,0.8192330908495196,4.05,0.725,0.024999999999999998,0.075,0.012499999999999999,0.0,0.049999999999999996,0.024999999999999998,0.0875,1.0,5.0,2.066666666666667,1.4375905768565218,2.0,7,5,0,1,2,0,
agg cat,1,6,8,14,11.0,2.3664319132398464,11.0,0,2,1.0,1.0954451150103321,1.0,0,3,1.5,1.224744871391589,2.0,0,3,0.8333333333333334,1.3291601358251257,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,6,2.0,2.1908902300206643,2.0,52,85,60.5,12.59761882261882,54.5,2.0,3.0,2.3333333333333335,0.5163977794943222,2.0,3.0,6.0,4.333333333333333,1.0327955589886444,4.0,4.2,6.25,5.191666666666666,0.8327164383310003,4.925,0.6734693877551019,0.06122448979591836,0.09183673469387754,0.0510204081632653,0.0,0.0,0.0,0.12244897959183672,1.0,6.0,3.1666666666666665,1.9407902170679516,2.5,1,2,1,0,1,1,
agg cat,2,47,0,8,3.9574468085106385,2.136203935148501,4.0,0,4,1.553191489361702,1.1943437462781896,1.0,0,6,1.9361702127659575,1.1869627905077538,2.0,0,8,3.127659574468085,1.9628840945271429,3.0,0,7,1.8936170212765957,2.045504535966738,1.0,0,5,1.297872340425532,1.3173572625760237,1.0,0,2,0.10638297872340426,0.3749807272259927,0.0,0,5,1.574468085106383,1.7413722830880027,1.0,17,101,64.97872340425532,15.93804494270689,63.0,1.0,4.0,2.574468085106383,0.7443900581965786,3.0,3.0,9.0,5.382978723404255,1.5818699925880473,5.0,2.85,9.3,5.940425531914892,1.2450614747295368,6.0,0.25619834710743805,0.10055096418732783,0.1253443526170799,0.20247933884297523,0.12258953168044077,0.08402203856749312,0.006887052341597796,0.1019283746556474,2.0,6.0,4.127659574468085,1.1154453444134897,4.0,0,2,13,16,9,7,
agg cat,3,16,1,10,5.4375,2.6323310328806797,5.5,1,3,1.3125,0.6020797289396148,1.0,1,3,1.5625,0.7274384280931732,1.0,3,13,6.625,2.362907813126304,7.0,0,4,1.1875,1.2230426539304888,1.0,0,5,2.5625,1.459166428707386,3.0,0,1,0.125,0.3415650255319866,0.0,0,9,5.125,2.5787593916455256,5.5,45,97,82.3125,12.96517772085417,84.0,2.0,4.0,2.8125,0.5439056290693574,3.0,5.0,9.0,7.0,1.1547005383792515,7.0,4.75,8.8,7.615625,1.0724922299640838,7.949999999999999,0.22715404699738903,0.05483028720626632,0.06527415143603134,0.27676240208877284,0.04960835509138381,0.10704960835509138,0.005221932114882507,0.21409921671018275,4.0,6.0,5.375,0.6191391873668902,5.0,0,0,0,1,8,7,
