method,ari,nmi,fm,n clusters_1,silhouette_1,calinski harabasz_1,n clusters_2,silhouette_2,calinski harabasz_2
kmeans emb,0.1312668644670353,0.14857578305394215,0.32776154815608954,4,0.0846332684159278,7.826911054630201,8,0.0567347072064876,5.627300164659986
kmeans 3 emb,0.0678800406046581,0.0679674111325427,0.40328005113459353,3,0.0802406147122383,8.603214690440616,3,0.0707232803106308,8.19477095581922
kmeans cat,0.2357465213793487,0.27428020162021133,0.527922345135033,3,0.2882604775167048,27.016114700241804,3,0.2078623716536932,29.762106415221417
kmeans 3 cat,0.2357465213793487,0.27428020162021133,0.527922345135033,3,0.2882604775167048,27.016114700241804,3,0.2078623716536932,29.762106415221417
agg emb,0.1268691940360701,0.18183740544253507,0.322380247659678,4,0.0738883316516876,7.842685328742316,8,0.0493089780211448,5.932412256636411
agg 3 emb,0.19315956004218773,0.20634015887308324,0.47674850500321436,3,0.0782705694437027,8.868414092590582,3,0.0608031041920185,8.707677784350585
agg cat,0.36816043166791107,0.314956263977258,0.64609727410379,3,0.2791139398526087,26.4526595692188,3,0.2731663358071053,27.633645955451343
agg 3 cat,0.36816043166791107,0.314956263977258,0.64609727410379,3,0.2791139398526087,26.4526595692188,3,0.2731663358071053,27.633645955451343
gmm emb,0.17479403719269507,0.19906231932885463,0.3784793638243844,4,0.0809056237339973,7.47060287372466,8,0.0649308264255523,5.208365251799537
gmm 3 emb,0.18049854003534355,0.18945885604263826,0.5293878199271792,3,0.0887774378061294,7.190161404913117,3,0.0630810633301734,7.96572733890115
gmm cat,0.35917158050164544,0.3470917361658004,0.6233646244934485,3,0.2429346123169029,22.66662293366523,3,0.2680495765966493,26.536244283449363
gmm 3 cat,0.35917158050164544,0.3470917361658004,0.6233646244934485,3,0.2429346123169029,22.66662293366523,3,0.2680495765966493,26.536244283449363
birch emb,0.1268691940360701,0.18183740544253507,0.322380247659678,4,0.0738883316516876,7.842685328742316,8,0.0493089780211448,5.932412256636411
birch 3 emb,0.19315956004218773,0.20634015887308324,0.47674850500321436,3,0.0782705694437027,8.868414092590582,3,0.0608031041920185,8.707677784350585
birch cat,0.19315956004218773,0.20634015887308324,0.47674850500321436,3,0.0782705694437027,8.868414092590582,3,0.0608031041920185,8.707677784350585
birch 3 cat,0.19315956004218773,0.20634015887308324,0.47674850500321436,3,0.0782705694437027,8.868414092590582,3,0.0608031041920185,8.707677784350585
