method,n clusters,silhouette,calinski harabasz
kmeans emb,3,0.13308879733085632,11.334114551721862
kmeans 3 emb,3,0.13308879733085632,11.334114551721862
kmeans cat,4,0.21560540940973574,24.092250883239217
kmeans 3 cat,3,0.19378766060768216,26.34464486346301
agg emb,3,0.1705806404352188,12.49058230215683
agg 3 emb,3,0.1705806404352188,12.49058230215683
agg cat,4,0.18066326477837716,20.424725937607136
agg 3 cat,3,0.155441384926729,21.645175400005478
gmm emb,3,0.22131021320819855,8.572057345941339
gmm 3 emb,3,0.22131021320819855,8.572057345941339
gmm cat,4,0.18662008226107676,22.646335540362532
gmm 3 cat,3,0.1363967675989133,15.495960824003618
birch emb,3,0.1705806404352188,12.49058230215683
birch 3 emb,3,0.1705806404352188,12.49058230215683
birch cat,4,0.09408744424581528,9.889996498579597
birch 3 cat,3,0.1705806404352188,12.49058230215683
