method,cluster,size,pathophysiology_min,pathophysiology_max,pathophysiology_mean,pathophysiology_std,pathophysiology_median,epidemiology_min,epidemiology_max,epidemiology_mean,epidemiology_std,epidemiology_median,etiology_min,etiology_max,etiology_mean,etiology_std,etiology_median,history_min,history_max,history_mean,history_std,history_median,physical_min,physical_max,physical_mean,physical_std,physical_median,exams_min,exams_max,exams_mean,exams_std,exams_median,differential_min,differential_max,differential_mean,differential_std,differential_median,therapeutic_min,therapeutic_max,therapeutic_mean,therapeutic_std,therapeutic_median,objective test score_min,objective test score_max,objective test score_mean,objective test score_std,objective test score_median,organization level_min,organization level_max,organization level_mean,organization level_std,organization level_median,global score_min,global score_max,global score_mean,global score_std,global score_median,computed score_min,computed score_max,computed score_mean,computed score_std,computed score_median,pathophysiology_norm_mean,epidemiology_norm_mean,etiology_norm_mean,history_norm_mean,physical_norm_mean,exams_norm_mean,differential_norm_mean,therapeutic_norm_mean,year_min,year_max,year_mean,year_std,year_median,year_1,year_2,year_3,year_4,year_5,year_6,cluster_name
agg 3 cat,0,22,1,12,5.136363636363637,3.4127974078732164,4.0,0,2,0.18181818181818182,0.5010810823432182,0.0,0,3,0.5909090909090909,0.9081163607574334,0.0,0,2,0.4090909090909091,0.6661253213344646,0.0,0,3,0.45454545454545453,0.857864054457777,0.0,0,2,0.3181818181818182,0.7162311170195086,0.0,0,2,0.13636363636363635,0.4675625290960757,0.0,0,4,0.45454545454545453,0.9625003513801574,0.0,37,85,57.77272727272727,14.26261118877178,54.0,1.0,3.0,1.9090909090909092,0.6837634587578276,2.0,1.0,6.0,3.227272727272727,1.5715269548108202,3.0,2.85,6.25,4.502272727272727,1.1731598836280213,4.550000000000001,0.668639053254438,0.023668639053254437,0.07692307692307693,0.05325443786982249,0.05917159763313609,0.04142011834319527,0.01775147928994083,0.05917159763313609,1.0,6.0,2.772727272727273,1.7709781580707413,2.0,7,6,1,3,3,2,
agg 3 cat,1,43,0,5,2.7209302325581395,1.4363575194177947,3.0,0,4,1.0465116279069768,1.2335293609741853,1.0,0,7,1.255813953488372,1.3290351540696903,1.0,0,8,2.7906976744186047,1.9341312745973103,3.0,0,11,2.5348837209302326,2.666805090537957,2.0,0,5,1.372093023255814,1.4642283164073882,1.0,0,3,0.18604651162790697,0.587805197464358,0.0,0,5,1.1627906976744187,1.3789269906799606,1.0,17,97,62.27906976744186,15.771169569510523,62.0,2.0,4.0,2.511627906976744,0.592496454610884,2.0,3.0,8.0,5.162790697674419,1.2330803966787045,5.0,2.85,8.35,5.695348837209303,1.1028541949937365,5.65,0.20818505338078291,0.0800711743772242,0.09608540925266904,0.21352313167259787,0.19395017793594307,0.10498220640569395,0.014234875444839857,0.08896797153024912,1.0,6.0,4.0,1.234426799696735,4.0,1,2,13,14,6,7,
agg 3 cat,2,19,0,11,3.5789473684210527,2.987302563883868,3.0,0,3,0.9473684210526315,0.9112679939102143,1.0,0,5,1.7894736842105263,1.3156725094212403,1.0,0,12,3.6315789473684212,2.985344318793795,3.0,0,7,2.0526315789473686,2.1206310436735127,2.0,0,7,2.4210526315789473,1.8353258709644942,3.0,0,1,0.15789473684210525,0.37463432463267754,0.0,3,13,6.473684210526316,2.5466409477896694,6.0,49,101,82.73684210526316,12.04086608763468,83.0,1.0,4.0,2.8947368421052633,0.8752610304046612,3.0,3.0,9.0,7.157894736842105,1.7082531003837693,8.0,4.45,9.3,7.715789473684212,1.1736756876935983,8.15,0.17,0.045000000000000005,0.085,0.17250000000000001,0.09750000000000002,0.115,0.007500000000000001,0.30750000000000005,2.0,6.0,5.105263157894737,0.936585811581694,5.0,0,1,0,1,11,6,
agg 3 emb,0,9,1,12,4.444444444444445,3.320809807528546,4.0,0,0,0.0,0.0,0.0,0,2,0.3333333333333333,0.7071067811865476,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,2,0.2222222222222222,0.6666666666666666,0.0,0,0,0.0,0.0,0.0,0,3,0.5555555555555556,1.0137937550497034,0.0,37,79,57.44444444444444,15.306135298558477,55.0,1.0,2.0,1.4444444444444444,0.5270462766947299,1.0,1.0,4.0,2.6666666666666665,1.118033988749895,2.0,2.85,5.15,4.205555555555557,0.8910823630718868,4.7,0.8,0.0,0.06,0.0,0.0,0.04,0.0,0.1,1.0,5.0,2.7777777777777777,1.922093765778466,2.0,4,1,0,1,3,0,
agg 3 emb,1,15,1,11,3.8666666666666667,2.7996598432836866,3.0,0,1,0.13333333333333333,0.3518657752744984,0.0,0,3,0.9333333333333333,0.8837151016885367,1.0,0,3,0.4,0.828078671210825,0.0,0,6,2.066666666666667,1.9444671200491874,2.0,0,2,0.4666666666666667,0.833809387832792,0.0,0,2,0.2,0.5606119105813882,0.0,0,4,0.26666666666666666,1.0327955589886446,0.0,37,88,56.8,12.370471754487435,54.0,1.0,3.0,2.1333333333333333,0.5163977794943222,2.0,1.0,5.0,3.6666666666666665,1.4474937289114918,4.0,2.85,6.4,4.673333333333333,1.0586154479633607,4.8,0.46399999999999997,0.016,0.11199999999999999,0.048,0.248,0.055999999999999994,0.024,0.032,1.0,6.0,2.8,1.3732131246511905,3.0,3,3,5,3,0,1,
agg 3 emb,2,60,0,11,3.3333333333333335,2.4951931188917964,3.0,0,4,1.0833333333333333,1.1393079473391101,1.0,0,7,1.4,1.3802480739934804,1.0,0,12,3.2,2.2155077468316797,3.0,0,11,2.1166666666666667,2.504854044712133,1.0,0,7,1.7166666666666666,1.6579716693891895,1.0,0,3,0.18333333333333332,0.5365194379932872,0.0,0,13,2.9,3.034826105648464,2.0,17,101,69.2,17.551667070371195,70.5,1.0,4.0,2.6666666666666665,0.7051064751106303,3.0,2.0,9.0,5.833333333333333,1.699119080499514,6.0,2.85,9.3,6.376666666666666,1.473623076553639,6.275,0.2092050209205021,0.06799163179916318,0.08786610878661087,0.200836820083682,0.13284518828451883,0.10774058577405857,0.011506276150627614,0.18200836820083682,1.0,6.0,4.383333333333334,1.3160246593262612,5.0,1,5,9,14,17,14,
agg cat,0,15,1,12,3.533333333333333,2.799659843283687,3.0,0,0,0.0,0.0,0.0,0,2,0.3333333333333333,0.6172133998483675,0.0,0,2,0.2,0.5606119105813882,0.0,0,2,0.2,0.5606119105813882,0.0,0,2,0.2,0.5606119105813882,0.0,0,1,0.06666666666666667,0.25819888974716115,0.0,0,1,0.13333333333333333,0.35186577527449836,0.0,37,79,53.333333333333336,12.981672061942158,51.0,1.0,3.0,1.6666666666666667,0.6172133998483675,2.0,1.0,5.0,2.533333333333333,1.245945806357946,2.0,2.85,5.15,3.933333333333334,0.8450838222724812,4.05,0.7571428571428571,0.0,0.07142857142857142,0.04285714285714286,0.04285714285714286,0.04285714285714286,0.014285714285714285,0.02857142857142857,1.0,5.0,2.3333333333333335,1.5886502207249789,2.0,6,5,0,1,3,0,
agg cat,1,7,7,11,8.571428571428571,1.511857892036909,8.0,0,2,0.5714285714285714,0.7867957924694432,0.0,0,3,1.1428571428571428,1.2149857925879117,1.0,0,2,0.8571428571428571,0.690065559342354,1.0,0,3,1.0,1.1547005383792515,1.0,0,2,0.5714285714285714,0.9759000729485331,0.0,0,2,0.2857142857142857,0.7559289460184546,0.0,0,4,1.1428571428571428,1.4638501094227998,1.0,52,85,67.28571428571429,12.802529511966059,64.0,2.0,3.0,2.4285714285714284,0.5345224838248488,2.0,3.0,6.0,4.714285714285714,1.1126972805283737,5.0,4.2,6.25,5.721428571428572,0.7793464905810203,6.1,0.6060606060606061,0.0404040404040404,0.0808080808080808,0.06060606060606061,0.0707070707070707,0.0404040404040404,0.0202020202020202,0.0808080808080808,1.0,6.0,3.7142857142857144,1.8898223650461359,4.0,1,1,1,2,0,2,
agg cat,2,43,0,5,2.7209302325581395,1.4363575194177947,3.0,0,4,1.0465116279069768,1.2335293609741853,1.0,0,7,1.255813953488372,1.3290351540696903,1.0,0,8,2.7906976744186047,1.9341312745973103,3.0,0,11,2.5348837209302326,2.666805090537957,2.0,0,5,1.372093023255814,1.4642283164073882,1.0,0,3,0.18604651162790697,0.587805197464358,0.0,0,5,1.1627906976744187,1.3789269906799606,1.0,17,97,62.27906976744186,15.771169569510523,62.0,2.0,4.0,2.511627906976744,0.592496454610884,2.0,3.0,8.0,5.162790697674419,1.2330803966787045,5.0,2.85,8.35,5.695348837209303,1.1028541949937365,5.65,0.20818505338078291,0.0800711743772242,0.09608540925266904,0.21352313167259787,0.19395017793594307,0.10498220640569395,0.014234875444839857,0.08896797153024912,1.0,6.0,4.0,1.234426799696735,4.0,1,2,13,14,6,7,
agg cat,3,19,0,11,3.5789473684210527,2.987302563883868,3.0,0,3,0.9473684210526315,0.9112679939102143,1.0,0,5,1.7894736842105263,1.3156725094212403,1.0,0,12,3.6315789473684212,2.985344318793795,3.0,0,7,2.0526315789473686,2.1206310436735127,2.0,0,7,2.4210526315789473,1.8353258709644942,3.0,0,1,0.15789473684210525,0.37463432463267754,0.0,3,13,6.473684210526316,2.5466409477896694,6.0,49,101,82.73684210526316,12.04086608763468,83.0,1.0,4.0,2.8947368421052633,0.8752610304046612,3.0,3.0,9.0,7.157894736842105,1.7082531003837693,8.0,4.45,9.3,7.715789473684212,1.1736756876935983,8.15,0.17,0.045000000000000005,0.085,0.17250000000000001,0.09750000000000002,0.115,0.007500000000000001,0.30750000000000005,2.0,6.0,5.105263157894737,0.936585811581694,5.0,0,1,0,1,11,6,
