method,cluster,size,pathophysiology_min,pathophysiology_max,pathophysiology_mean,pathophysiology_std,pathophysiology_median,epidemiology_min,epidemiology_max,epidemiology_mean,epidemiology_std,epidemiology_median,etiology_min,etiology_max,etiology_mean,etiology_std,etiology_median,history_min,history_max,history_mean,history_std,history_median,physical_min,physical_max,physical_mean,physical_std,physical_median,exams_min,exams_max,exams_mean,exams_std,exams_median,differential_min,differential_max,differential_mean,differential_std,differential_median,therapeutic_min,therapeutic_max,therapeutic_mean,therapeutic_std,therapeutic_median,objective test score_min,objective test score_max,objective test score_mean,objective test score_std,objective test score_median,organization level_min,organization level_max,organization level_mean,organization level_std,organization level_median,global score_min,global score_max,global score_mean,global score_std,global score_median,computed score_min,computed score_max,computed score_mean,computed score_std,computed score_median,pathophysiology_norm_mean,epidemiology_norm_mean,etiology_norm_mean,history_norm_mean,physical_norm_mean,exams_norm_mean,differential_norm_mean,therapeutic_norm_mean,year_min,year_max,year_mean,year_std,year_median,year_1,year_2,year_3,year_4,year_5,year_6,cluster_name
agg 3 cat,0,16,1,12,3.5625,2.707243370416976,2.5,0,1,0.125,0.3415650255319866,0.0,0,1,0.25,0.4472135954999579,0.0,0,2,0.1875,0.5439056290693574,0.0,0,1,0.375,0.5,0.0,0,3,0.5,1.0327955589886444,0.0,0,2,0.25,0.6831300510639732,0.0,0,1,0.125,0.3415650255319866,0.0,37,88,55.875,15.435349040433131,51.5,1.0,3.0,1.6875,0.6020797289396148,2.0,1.0,5.0,2.5625,1.2093386622447824,2.0,2.85,6.4,4.075,1.0124228365658294,4.125,0.6627906976744186,0.023255813953488372,0.046511627906976744,0.03488372093023256,0.06976744186046512,0.09302325581395349,0.046511627906976744,0.023255813953488372,1.0,6.0,2.6875,1.8154430129677257,2.0,6,4,0,2,3,1,
agg 3 cat,1,45,0,16,3.8,3.2794123642118342,3.0,0,4,1.0222222222222221,1.1963749961082988,1.0,0,5,1.2222222222222223,1.165583913146479,1.0,0,9,2.3333333333333335,1.9886038958388508,2.0,0,8,2.111111111111111,1.8491057079550428,2.0,0,5,1.5555555555555556,1.5159089016097893,1.0,0,2,0.2,0.504524979109513,0.0,0,4,1.4222222222222223,1.373265664705335,1.0,17,101,62.111111111111114,16.068351477109257,61.0,1.0,4.0,2.4444444444444446,0.6236095644623235,2.0,3.0,9.0,5.088888888888889,1.3111795907471708,5.0,2.85,9.3,5.65,1.1164065730564454,5.6,0.2780487804878049,0.07479674796747968,0.0894308943089431,0.17073170731707318,0.15447154471544716,0.11382113821138212,0.014634146341463415,0.10406504065040652,1.0,6.0,3.8444444444444446,1.296070206353799,4.0,1,5,13,14,5,7,
agg 3 cat,2,23,0,7,3.3043478260869565,1.8199596051634983,3.0,0,6,1.173913043478261,1.4663552190579532,1.0,0,3,1.3478260869565217,0.9346217344793909,1.0,0,7,3.260869565217391,2.240482726077084,3.0,0,10,3.347826086956522,3.0092085285635233,3.0,0,13,3.391304347826087,2.934731371240624,3.0,0,5,0.5217391304347826,1.1626601636447695,0.0,0,14,6.869565217391305,3.1809710899501766,7.0,54,97,79.65217391304348,12.047665543966954,79.0,2.0,4.0,2.9565217391304346,0.705707953345447,3.0,3.0,9.0,6.913043478260869,1.50493260127733,7.0,4.2,8.9,7.439130434782609,1.194776179280904,7.8,0.14232209737827717,0.050561797752808994,0.05805243445692884,0.1404494382022472,0.14419475655430714,0.14606741573033707,0.02247191011235955,0.29588014981273414,1.0,6.0,4.956521739130435,1.147260011329968,5.0,1,0,1,2,12,7,
agg 3 emb,0,13,1,12,3.923076923076923,2.956956161932358,3.0,0,1,0.23076923076923078,0.4385290096535146,0.0,0,1,0.23076923076923078,0.4385290096535146,0.0,0,9,0.6923076923076923,2.4961508830135317,0.0,0,4,0.9230769230769231,1.255755978254962,1.0,0,0,0.0,0.0,0.0,0,1,0.07692307692307693,0.2773500981126146,0.0,0,0,0.0,0.0,0.0,38,79,55.0,12.503332889007368,52.0,1.0,2.0,1.6923076923076923,0.48038446141526137,2.0,1.0,5.0,2.769230769230769,1.4806443503784736,2.0,2.85,6.35,4.134615384615385,1.0455031913279476,4.4,0.6455696202531646,0.0379746835443038,0.0379746835443038,0.11392405063291139,0.1518987341772152,0.0,0.012658227848101267,0.0,1.0,5.0,2.3846153846153846,1.5021352323976214,2.0,5,3,2,1,2,0,
agg 3 emb,1,28,0,8,2.5714285714285716,2.007920823076954,2.0,0,3,0.5,0.8388704928078611,0.0,0,2,0.7142857142857143,0.7628961803617723,1.0,0,6,1.2857142857142858,1.3293591565847687,1.0,0,8,1.8928571428571428,2.3307809168902343,1.0,0,13,1.8571428571428572,2.445165838718507,1.0,0,2,0.39285714285714285,0.737326788914382,0.0,0,9,1.75,2.3353166174426336,1.0,37,101,65.42857142857143,15.562130129898483,62.5,1.0,3.0,2.25,0.6454972243679028,2.0,2.0,7.0,4.5,1.3471506281091268,4.5,2.85,7.6,5.521428571428571,1.0461064115751437,5.55,0.23452768729641693,0.045602605863192175,0.06514657980456026,0.11726384364820847,0.17263843648208466,0.16938110749185667,0.03583061889250814,0.15960912052117263,1.0,6.0,3.8214285714285716,1.5166623059417514,4.0,2,4,5,8,4,5,
agg 3 emb,2,43,0,16,4.209302325581396,3.082656086766764,4.0,0,6,1.3488372093023255,1.4122545455546056,1.0,0,5,1.558139534883721,1.140223987631907,1.0,0,7,3.2093023255813953,1.9585969168293689,3.0,0,10,2.627906976744186,2.3906888408987452,2.0,0,9,2.4186046511627906,2.038119559784914,2.0,0,5,0.3023255813953488,0.887341769152333,0.0,0,14,4.069767441860465,3.5816685978226706,4.0,17,97,69.16279069767442,18.457067600448628,71.0,1.0,4.0,2.7906976744186047,0.7090617386942953,3.0,3.0,9.0,6.209302325581396,1.6698750956267547,6.0,2.85,9.3,6.562790697674418,1.5895901322299517,6.3,0.2131919905771496,0.06831566548881036,0.07891637220259129,0.1625441696113074,0.13309776207302706,0.12249705535924615,0.01531213191990577,0.2061248527679623,1.0,6.0,4.465116279069767,1.278928815348486,5.0,1,2,7,9,14,10,
agg cat,0,16,1,12,3.5625,2.707243370416976,2.5,0,1,0.125,0.3415650255319866,0.0,0,1,0.25,0.4472135954999579,0.0,0,2,0.1875,0.5439056290693574,0.0,0,1,0.375,0.5,0.0,0,3,0.5,1.0327955589886444,0.0,0,2,0.25,0.6831300510639732,0.0,0,1,0.125,0.3415650255319866,0.0,37,88,55.875,15.435349040433131,51.5,1.0,3.0,1.6875,0.6020797289396148,2.0,1.0,5.0,2.5625,1.2093386622447824,2.0,2.85,6.4,4.075,1.0124228365658294,4.125,0.6627906976744186,0.023255813953488372,0.046511627906976744,0.03488372093023256,0.06976744186046512,0.09302325581395349,0.046511627906976744,0.023255813953488372,1.0,6.0,2.6875,1.8154430129677257,2.0,6,4,0,2,3,1,
agg cat,1,45,0,16,3.8,3.2794123642118342,3.0,0,4,1.0222222222222221,1.1963749961082988,1.0,0,5,1.2222222222222223,1.165583913146479,1.0,0,9,2.3333333333333335,1.9886038958388508,2.0,0,8,2.111111111111111,1.8491057079550428,2.0,0,5,1.5555555555555556,1.5159089016097893,1.0,0,2,0.2,0.504524979109513,0.0,0,4,1.4222222222222223,1.373265664705335,1.0,17,101,62.111111111111114,16.068351477109257,61.0,1.0,4.0,2.4444444444444446,0.6236095644623235,2.0,3.0,9.0,5.088888888888889,1.3111795907471708,5.0,2.85,9.3,5.65,1.1164065730564454,5.6,0.2780487804878049,0.07479674796747968,0.0894308943089431,0.17073170731707318,0.15447154471544716,0.11382113821138212,0.014634146341463415,0.10406504065040652,1.0,6.0,3.8444444444444446,1.296070206353799,4.0,1,5,13,14,5,7,
agg cat,2,23,0,7,3.3043478260869565,1.8199596051634983,3.0,0,6,1.173913043478261,1.4663552190579532,1.0,0,3,1.3478260869565217,0.9346217344793909,1.0,0,7,3.260869565217391,2.240482726077084,3.0,0,10,3.347826086956522,3.0092085285635233,3.0,0,13,3.391304347826087,2.934731371240624,3.0,0,5,0.5217391304347826,1.1626601636447695,0.0,0,14,6.869565217391305,3.1809710899501766,7.0,54,97,79.65217391304348,12.047665543966954,79.0,2.0,4.0,2.9565217391304346,0.705707953345447,3.0,3.0,9.0,6.913043478260869,1.50493260127733,7.0,4.2,8.9,7.439130434782609,1.194776179280904,7.8,0.14232209737827717,0.050561797752808994,0.05805243445692884,0.1404494382022472,0.14419475655430714,0.14606741573033707,0.02247191011235955,0.29588014981273414,1.0,6.0,4.956521739130435,1.147260011329968,5.0,1,0,1,2,12,7,
agg emb,0,5,1,6,2.8,1.9235384061671346,2.0,0,0,0.0,0.0,0.0,0,1,0.2,0.447213595499958,0.0,0,0,0.0,0.0,0.0,1,3,1.4,0.8944271909999161,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,38,60,49.8,8.786353054595518,52.0,1.0,2.0,1.6,0.5477225575051661,2.0,1.0,5.0,2.6,1.8165902124584952,2.0,3.1,5.0,3.79,0.8590692637965812,3.25,0.6363636363636362,0.0,0.045454545454545456,0.0,0.3181818181818181,0.0,0.0,0.0,1.0,2.0,1.6,0.5477225575051661,2.0,2,3,0,0,0,0,
