method,cluster,size,pathophysiology_min,pathophysiology_max,pathophysiology_mean,pathophysiology_std,pathophysiology_median,epidemiology_min,epidemiology_max,epidemiology_mean,epidemiology_std,epidemiology_median,etiology_min,etiology_max,etiology_mean,etiology_std,etiology_median,history_min,history_max,history_mean,history_std,history_median,physical_min,physical_max,physical_mean,physical_std,physical_median,exams_min,exams_max,exams_mean,exams_std,exams_median,differential_min,differential_max,differential_mean,differential_std,differential_median,therapeutic_min,therapeutic_max,therapeutic_mean,therapeutic_std,therapeutic_median,objective test score_min,objective test score_max,objective test score_mean,objective test score_std,objective test score_median,organization level_min,organization level_max,organization level_mean,organization level_std,organization level_median,global score_min,global score_max,global score_mean,global score_std,global score_median,computed score_min,computed score_max,computed score_mean,computed score_std,computed score_median,pathophysiology_norm_mean,epidemiology_norm_mean,etiology_norm_mean,history_norm_mean,physical_norm_mean,exams_norm_mean,differential_norm_mean,therapeutic_norm_mean,year_min,year_max,year_mean,year_std,year_median,year_1,year_2,year_3,year_4,year_5,year_6,cluster_name
agg 3 cat,0,44,0,13,2.772727272727273,2.8437089796776616,2.0,0,5,0.9090909090909091,1.3436877720484928,0.0,0,3,0.3409090909090909,0.6800540955973203,0.0,0,5,1.6818181818181819,1.5517840786135415,1.0,0,5,0.8409090909090909,1.256484238940597,0.0,0,4,0.9545454545454546,1.3632134650795549,0.0,0,3,0.1590909090909091,0.525763313013358,0.0,0,7,1.4545454545454546,2.0511431351021145,0.0,17,88,57.40909090909091,13.92056899033941,57.0,1.0,4.0,2.1818181818181817,0.6912317039162359,2.0,1.0,7.0,3.9545454545454546,1.539473565330354,4.0,2.85,6.55,4.847727272727273,1.090122381942043,4.875,0.3042394014962594,0.09975062344139651,0.03740648379052369,0.18453865336658357,0.09226932668329178,0.10473815461346635,0.017456359102244388,0.15960099750623444,1.0,6.0,3.3181818181818183,1.6249898357138615,3.5,8,8,6,10,8,4,
agg 3 cat,1,25,0,11,4.2,3.1885210782848317,3.0,0,6,1.76,1.4798648586948742,1.0,0,4,0.72,1.0614455552060438,0.0,0,14,3.52,3.043024810940588,3.0,0,9,3.68,2.4276188608044165,3.0,0,6,2.32,1.7729448195962936,2.0,0,6,0.28,1.2083045973594573,0.0,0,7,2.16,2.1924111536540463,2.0,36,101,70.84,17.95754251932411,71.0,1.0,4.0,2.48,0.714142842854285,3.0,3.0,9.0,5.8,1.5545631755148026,6.0,4.3,9.3,6.442,1.351055143212149,6.25,0.22532188841201717,0.09442060085836909,0.03862660944206008,0.18884120171673818,0.19742489270386265,0.12446351931330471,0.015021459227467813,0.11587982832618027,2.0,6.0,4.32,1.2819256348686272,4.0,0,1,7,7,3,7,
agg 3 cat,2,15,1,6,2.8,1.780850519113991,2.0,0,4,1.4666666666666666,0.990430401872025,1.0,0,3,1.0,1.1952286093343936,1.0,0,9,4.133333333333334,2.416215064536938,3.0,0,2,0.8666666666666667,0.8338093878327919,1.0,0,7,3.7333333333333334,2.0517124090680467,3.0,0,1,0.06666666666666667,0.25819888974716115,0.0,5,24,10.333333333333334,4.466808810815721,9.0,60,94,81.6,9.179168963318132,82.0,2.0,4.0,3.1333333333333333,0.6399404734221844,3.0,5.0,9.0,7.333333333333333,1.2344267996967353,7.0,6.0,8.9,7.746666666666668,0.8486263410162723,8.1,0.11475409836065574,0.060109289617486336,0.04098360655737705,0.16939890710382516,0.035519125683060114,0.15300546448087432,0.00273224043715847,0.42349726775956287,3.0,6.0,5.066666666666666,0.7988086367179801,5.0,0,0,1,1,9,4,
agg 3 emb,0,23,1,13,3.869565217391304,3.195228656294868,3.0,0,2,0.17391304347826086,0.49102619010353105,0.0,0,3,0.5217391304347826,0.8458220969937154,0.0,0,10,0.9130434782608695,2.1301524375299117,0.0,0,2,0.43478260869565216,0.787752092782872,0.0,0,3,0.7391304347826086,1.1761799222424119,0.0,0,6,0.34782608695652173,1.2652235035099502,0.0,0,12,1.3043478260869565,2.75408428287047,0.0,37,83,55.130434782608695,12.72900891602287,54.0,1.0,3.0,1.826086956521739,0.6503267649311159,2.0,1.0,8.0,3.217391304347826,1.6775664663469694,3.0,2.85,8.15,4.365217391304348,1.1871886943731527,4.4,0.4659685863874346,0.020942408376963352,0.06282722513089006,0.1099476439790576,0.052356020942408384,0.08900523560209425,0.041884816753926704,0.15706806282722516,1.0,5.0,2.5217391304347827,1.5917276268082627,2.0,8,7,1,2,5,0,
agg 3 emb,1,18,0,11,2.9444444444444446,2.858881357170858,2.5,0,4,1.3333333333333333,0.8401680504168059,1.0,0,3,0.6666666666666666,0.840168050416806,0.5,0,14,3.1666666666666665,3.185444839191131,3.0,1,9,4.055555555555555,2.31293605675003,4.0,0,6,2.111111111111111,1.7785945835997752,2.0,0,1,0.1111111111111111,0.3233808333817773,0.0,0,7,0.6666666666666666,1.7489492643904123,0.0,36,88,64.88888888888889,14.195645102258686,64.0,2.0,4.0,2.388888888888889,0.6076849889141857,2.0,3.0,8.0,5.111111111111111,1.4095843729891318,5.0,4.3,8.4,5.8,0.9827931384280094,5.55,0.19557195571955724,0.0885608856088561,0.04428044280442805,0.21033210332103322,0.2693726937269373,0.14022140221402216,0.007380073800738008,0.04428044280442805,3.0,6.0,4.0,1.1375929179890423,4.0,0,0,8,5,2,3,
agg 3 emb,2,43,0,11,2.953488372093023,2.6453327126423734,2.0,0,6,1.813953488372093,1.5315074110712337,1.0,0,4,0.5581395348837209,1.030541364466254,0.0,0,9,3.395348837209302,1.7612162313329163,3.0,0,7,1.372093023255814,1.6478449969574762,1.0,0,7,2.3488372093023258,2.0917493354587275,3.0,0,3,0.11627906976744186,0.4980582450917522,0.0,0,24,5.372093023255814,4.577498047197073,4.0,17,101,71.74418604651163,17.985566995650675,73.0,1.0,4.0,2.7906976744186047,0.6746476870642407,3.0,3.0,9.0,6.116279069767442,1.5767552928717612,6.0,2.85,9.3,6.645348837209302,1.435386705547638,6.4,0.16472114137483784,0.10116731517509726,0.031128404669260697,0.18936446173800256,0.07652399481193255,0.1309987029831388,0.006485084306095979,0.2996108949416342,2.0,6.0,4.651162790697675,1.1523004099508858,5.0,0,2,5,11,13,12,
agg cat,0,15,1,13,4.333333333333333,3.579039509354963,3.0,0,0,0.0,0.0,0.0,0,3,0.4666666666666667,0.9154754164341269,0.0,0,2,0.3333333333333333,0.6172133998483676,0.0,0,1,0.13333333333333333,0.35186577527449836,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,4,0.5333333333333333,1.2459458063579458,0.0,37,79,51.86666666666667,11.969405443323685,51.0,1.0,2.0,1.6,0.5070925528371101,2.0,1.0,5.0,2.533333333333333,1.245945806357946,2.0,2.85,5.0,3.8600000000000003,0.7769445650384956,4.05,0.7471264367816092,0.0,0.08045977011494253,0.05747126436781609,0.022988505747126436,0.0,0.0,0.09195402298850575,1.0,5.0,2.0,1.4638501094227998,1.0,8,4,0,1,2,0,
agg cat,1,29,0,7,1.9655172413793103,2.0086021902359583,1.0,0,5,1.3793103448275863,1.4494775685311163,1.0,0,2,0.27586206896551724,0.5275652785700641,0.0,0,5,2.3793103448275863,1.4246250911191707,3.0,0,5,1.206896551724138,1.3984509375128404,1.0,0,4,1.4482758620689655,1.4537195371222187,1.0,0,3,0.2413793103448276,0.6355634403421168,0.0,0,7,1.9310344827586208,2.234966194738886,1.0,17,88,60.275862068965516,14.177186280691892,62.0,2.0,4.0,2.4827586206896552,0.5744991393237625,2.0,3.0,7.0,4.689655172413793,1.105294022804471,5.0,2.85,6.55,5.358620689655171,0.8545120752215896,5.5,0.18152866242038215,0.12738853503184713,0.025477707006369428,0.2197452229299363,0.11146496815286625,0.1337579617834395,0.02229299363057325,0.178343949044586,2.0,6.0,4.0,1.2535663410560174,4.0,0,4,6,9,6,4,
agg cat,2,25,0,11,4.2,3.1885210782848317,3.0,0,6,1.76,1.4798648586948742,1.0,0,4,0.72,1.0614455552060438,0.0,0,14,3.52,3.043024810940588,3.0,0,9,3.68,2.4276188608044165,3.0,0,6,2.32,1.7729448195962936,2.0,0,6,0.28,1.2083045973594573,0.0,0,7,2.16,2.1924111536540463,2.0,36,101,70.84,17.95754251932411,71.0,1.0,4.0,2.48,0.714142842854285,3.0,3.0,9.0,5.8,1.5545631755148026,6.0,4.3,9.3,6.442,1.351055143212149,6.25,0.22532188841201717,0.09442060085836909,0.03862660944206008,0.18884120171673818,0.19742489270386265,0.12446351931330471,0.015021459227467813,0.11587982832618027,2.0,6.0,4.32,1.2819256348686272,4.0,0,1,7,7,3,7,
agg cat,3,15,1,6,2.8,1.780850519113991,2.0,0,4,1.4666666666666666,0.990430401872025,1.0,0,3,1.0,1.1952286093343936,1.0,0,9,4.133333333333334,2.416215064536938,3.0,0,2,0.8666666666666667,0.8338093878327919,1.0,0,7,3.7333333333333334,2.0517124090680467,3.0,0,1,0.06666666666666667,0.25819888974716115,0.0,5,24,10.333333333333334,4.466808810815721,9.0,60,94,81.6,9.179168963318132,82.0,2.0,4.0,3.1333333333333333,0.6399404734221844,3.0,5.0,9.0,7.333333333333333,1.2344267996967353,7.0,6.0,8.9,7.746666666666668,0.8486263410162723,8.1,0.11475409836065574,0.060109289617486336,0.04098360655737705,0.16939890710382516,0.035519125683060114,0.15300546448087432,0.00273224043715847,0.42349726775956287,3.0,6.0,5.066666666666666,0.7988086367179801,5.0,0,0,1,1,9,4,
