method,ari,nmi,fm,n clusters_1,silhouette_1,calinski harabasz_1,n clusters_2,silhouette_2,calinski harabasz_2
kmeans emb,0.234283141359919,0.2346733229246001,0.48683321032281207,4,0.0846332684159278,7.826911054630201,3,0.0733753740787506,9.156749685412615
kmeans 3 emb,0.20501965590698568,0.18753127986387053,0.4789130729539772,3,0.0802406147122383,8.603214690440616,3,0.0733753740787506,9.156749685412615
kmeans cat,0.3162249606619402,0.41502401760452134,0.5880336050370542,3,0.2882604775167048,27.016114700241804,3,0.2405171853936125,29.013625140189355
kmeans 3 cat,0.3162249606619402,0.41502401760452134,0.5880336050370542,3,0.2882604775167048,27.016114700241804,3,0.2405171853936125,29.013625140189355
agg emb,0.0895851668415621,0.1136044754093338,0.37896996164045654,4,0.0738883316516876,7.842685328742316,3,0.0596550665795803,9.3894348345902
agg 3 emb,0.08770163913607838,0.1277105025524494,0.4015638053957728,3,0.0782705694437027,8.868414092590582,3,0.0596550665795803,9.3894348345902
agg cat,0.2880090578019716,0.3554206971399579,0.5680241310090058,3,0.2791139398526087,26.4526595692188,3,0.2293083833278233,27.57716854196808
agg 3 cat,0.2880090578019716,0.3554206971399579,0.5680241310090058,3,0.2791139398526087,26.4526595692188,3,0.2293083833278233,27.57716854196808
gmm emb,0.13074358726081575,0.16306892051298016,0.4167013030332384,4,0.0809056237339973,7.47060287372466,3,0.0682836100459098,9.0719193951494
gmm 3 emb,0.15488911941144803,0.18195628928944735,0.5141106306444626,3,0.0887774378061294,7.190161404913117,3,0.0682836100459098,9.0719193951494
gmm cat,0.12064334692071918,0.12003391264880701,0.5318163660725257,3,0.2429346123169029,22.66662293366523,3,0.1671464201708366,12.69853507827572
gmm 3 cat,0.12064334692071918,0.12003391264880701,0.5318163660725257,3,0.2429346123169029,22.66662293366523,3,0.1671464201708366,12.69853507827572
birch emb,0.0895851668415621,0.1136044754093338,0.37896996164045654,4,0.0738883316516876,7.842685328742316,3,0.0596550665795803,9.3894348345902
birch 3 emb,0.08770163913607838,0.1277105025524494,0.4015638053957728,3,0.0782705694437027,8.868414092590582,3,0.0596550665795803,9.3894348345902
birch cat,0.08770163913607838,0.1277105025524494,0.4015638053957728,3,0.0782705694437027,8.868414092590582,3,0.0596550665795803,9.3894348345902
birch 3 cat,0.08770163913607838,0.1277105025524494,0.4015638053957728,3,0.0782705694437027,8.868414092590582,3,0.0596550665795803,9.3894348345902
