method,ari,nmi,fm,n clusters_1,silhouette_1,calinski harabasz_1,n clusters_2,silhouette_2,calinski harabasz_2
kmeans emb,0.062440134961404006,0.06051860317651683,0.3491145916180161,4,0.0846332684159278,7.826911054630201,4,0.0676024556159973,7.231769914350766
kmeans 3 emb,0.17754345618906653,0.1381407789296938,0.47467025429433674,3,0.0802406147122383,8.603214690440616,3,0.0877323970198631,8.910347557046803
kmeans cat,0.2810485721795692,0.28115246937757804,0.5682242282432359,3,0.2882604775167048,27.016114700241804,3,0.2468465013418472,29.54625003432811
kmeans 3 cat,0.2810485721795692,0.28115246937757804,0.5682242282432359,3,0.2882604775167048,27.016114700241804,3,0.2468465013418472,29.54625003432811
agg emb,0.0987564842789319,0.1405906231406695,0.34978790140841454,4,0.0738883316516876,7.842685328742316,4,0.0566537976264953,7.495449117823068
agg 3 emb,0.06662229933686688,0.07099557779659782,0.4268785050162753,3,0.0782705694437027,8.868414092590582,3,0.0454785637557506,8.186839927883781
agg cat,0.30394114890655066,0.29510389921052166,0.5876290047659035,3,0.2791139398526087,26.4526595692188,3,0.2313844227176337,27.19513506448056
agg 3 cat,0.30394114890655066,0.29510389921052166,0.5876290047659035,3,0.2791139398526087,26.4526595692188,3,0.2313844227176337,27.19513506448056
gmm emb,0.17605508740341688,0.15938472102836296,0.4641510033211001,4,0.0809056237339973,7.47060287372466,4,0.0749060362577438,6.048438505809541
gmm 3 emb,0.23291935538194206,0.2041904406442548,0.5595387839565494,3,0.0887774378061294,7.190161404913117,3,0.0663583874702453,8.854501714157712
gmm cat,0.2609575586817199,0.23804127090998933,0.546202464076569,3,0.2429346123169029,22.66662293366523,3,0.1985476985699051,24.644556402185348
gmm 3 cat,0.2609575586817199,0.23804127090998933,0.546202464076569,3,0.2429346123169029,22.66662293366523,3,0.1985476985699051,24.644556402185348
birch emb,0.0987564842789319,0.1405906231406695,0.34978790140841454,4,0.0738883316516876,7.842685328742316,4,0.0566537976264953,7.495449117823068
birch 3 emb,0.06662229933686688,0.07099557779659782,0.4268785050162753,3,0.0782705694437027,8.868414092590582,3,0.0454785637557506,8.186839927883781
birch cat,0.06662229933686688,0.07099557779659782,0.4268785050162753,3,0.0782705694437027,8.868414092590582,3,0.0454785637557506,8.186839927883781
birch 3 cat,0.06662229933686688,0.07099557779659782,0.4268785050162753,3,0.0782705694437027,8.868414092590582,3,0.0454785637557506,8.186839927883781
