method,ari,nmi,fm,n clusters_1,silhouette_1,calinski harabasz_1,n clusters_2,silhouette_2,calinski harabasz_2
kmeans emb,0.2819963819087055,0.2868752850692173,0.5260208866182551,4,0.0846332684159278,7.826911054630201,3,0.0859318301081657,9.226432419913078
kmeans 3 emb,0.2735520979369832,0.2715363483711148,0.5310661887564846,3,0.0802406147122383,8.603214690440616,3,0.0859318301081657,9.226432419913078
kmeans cat,0.35135402988033004,0.4574085807433355,0.5711839270462379,3,0.2882604775167048,27.016114700241804,4,0.191916274416172,23.237056396251404
kmeans 3 cat,0.4438031528367882,0.4487434041216376,0.6571495116771273,3,0.2882604775167048,27.016114700241804,3,0.2243851746670831,27.40762183002188
agg emb,0.20965175275577227,0.18259551613671685,0.48948742881099805,4,0.0738883316516876,7.842685328742316,3,0.080501340329647,8.854134217960706
agg 3 emb,0.20789829785622754,0.2118841074377416,0.5097661235324119,3,0.0782705694437027,8.868414092590582,3,0.080501340329647,8.854134217960706
agg cat,0.43016979750716594,0.419086488616195,0.6401431499379598,3,0.2791139398526087,26.4526595692188,4,0.174676925919683,20.394288002122394
agg 3 cat,0.42596552950153205,0.4122058690707901,0.6427814993683406,3,0.2791139398526087,26.4526595692188,3,0.2103930990277048,23.450009335922
gmm emb,0.2744067366140826,0.2356155413113927,0.5458472727977602,4,0.0809056237339973,7.47060287372466,3,0.1193614080548286,9.00709133951226
gmm 3 emb,0.2316726035463504,0.15781626160374673,0.5955419881362464,3,0.0887774378061294,7.190161404913117,3,0.1193614080548286,9.00709133951226
gmm cat,0.41379886155463114,0.3736748704768043,0.6457829454405624,3,0.2429346123169029,22.66662293366523,4,0.2048481539847652,17.275330858315694
gmm 3 cat,0.21504730587853071,0.33978217381529924,0.5233685290840606,3,0.2429346123169029,22.66662293366523,3,0.1746045667028142,21.65872552076145
birch emb,0.20965175275577227,0.18259551613671685,0.48948742881099805,4,0.0738883316516876,7.842685328742316,3,0.080501340329647,8.854134217960706
birch 3 emb,0.20789829785622754,0.2118841074377416,0.5097661235324119,3,0.0782705694437027,8.868414092590582,3,0.080501340329647,8.854134217960706
birch cat,0.2043388915583818,0.18289434091566234,0.49028237836737687,3,0.0782705694437027,8.868414092590582,4,0.0917971804738044,7.970700743345222
birch 3 cat,0.20789829785622754,0.2118841074377416,0.5097661235324119,3,0.0782705694437027,8.868414092590582,3,0.080501340329647,8.854134217960706
