method,cluster,size,pathophysiology_min,pathophysiology_max,pathophysiology_mean,pathophysiology_std,pathophysiology_median,epidemiology_min,epidemiology_max,epidemiology_mean,epidemiology_std,epidemiology_median,etiology_min,etiology_max,etiology_mean,etiology_std,etiology_median,history_min,history_max,history_mean,history_std,history_median,physical_min,physical_max,physical_mean,physical_std,physical_median,exams_min,exams_max,exams_mean,exams_std,exams_median,differential_min,differential_max,differential_mean,differential_std,differential_median,therapeutic_min,therapeutic_max,therapeutic_mean,therapeutic_std,therapeutic_median,objective test score_min,objective test score_max,objective test score_mean,objective test score_std,objective test score_median,organization level_min,organization level_max,organization level_mean,organization level_std,organization level_median,global score_min,global score_max,global score_mean,global score_std,global score_median,computed score_min,computed score_max,computed score_mean,computed score_std,computed score_median,pathophysiology_norm_mean,epidemiology_norm_mean,etiology_norm_mean,history_norm_mean,physical_norm_mean,exams_norm_mean,differential_norm_mean,therapeutic_norm_mean,year_min,year_max,year_mean,year_std,year_median,year_1,year_2,year_3,year_4,year_5,year_6,cluster_name
agg 3 cat,0,21,2,13,6.190476190476191,3.124404705204619,6.0,0,1,0.14285714285714285,0.35856858280031817,0.0,0,4,1.1428571428571428,1.1952286093343936,1.0,0,2,0.23809523809523808,0.6248809410409238,0.0,0,2,0.3333333333333333,0.6582805886043833,0.0,0,3,0.19047619047619047,0.6796357567879738,0.0,0,0,0.0,0.0,0.0,0,4,0.7142857142857143,1.189237450758138,0.0,37,96,59.095238095238095,16.192296816402425,54.0,1.0,3.0,1.8571428571428572,0.6546536707079772,2.0,1.0,9.0,3.380952380952381,1.9615348703551123,3.0,2.85,9.3,4.645238095238095,1.55176550756749,4.7,0.6914893617021278,0.01595744680851064,0.12765957446808512,0.026595744680851068,0.037234042553191495,0.021276595744680854,0.0,0.07978723404255321,1.0,6.0,2.761904761904762,1.8682816143387462,2.0,7,6,1,2,2,3,
agg 3 cat,1,44,0,6,3.3181818181818183,1.5061536916654779,3.5,0,5,0.3409090909090909,0.9869657947038659,0.0,0,4,1.7272727272727273,1.1281521496355322,1.0,0,6,1.1818181818181819,1.498413537366791,1.0,0,11,3.1136363636363638,2.5078102102710957,2.5,0,4,0.9318181818181818,1.1492713014396978,0.0,0,2,0.2727272727272727,0.6237037297425073,0.0,0,4,1.1818181818181819,1.2988855200056466,1.0,17,101,62.68181818181818,15.9326675196514,62.0,1.0,4.0,2.477272727272727,0.628347273395124,2.0,3.0,8.0,5.068181818181818,1.336390962025209,5.0,2.85,8.15,5.668181818181818,1.0942285648893806,5.625,0.2749529190207156,0.028248587570621465,0.1431261770244821,0.09792843691148777,0.2580037664783428,0.07721280602636535,0.02259887005649717,0.09792843691148777,1.0,6.0,4.0227272727272725,1.1711381139855361,4.0,1,2,12,14,10,5,
agg 3 cat,2,19,0,9,4.368421052631579,2.1656542843981734,5.0,0,2,0.5263157894736842,0.6117752903214981,0.0,1,5,2.0526315789473686,1.1772701101619378,2.0,0,9,2.6842105263157894,1.9735087641318603,2.0,0,16,3.5789473684210527,3.4851397146182466,3.0,0,5,1.736842105263158,1.4848159355870003,1.0,0,3,0.5263157894736842,0.7723284457212329,0.0,1,10,5.2631578947368425,2.7252340422054258,6.0,49,97,80.10526315789474,13.560132483956643,82.0,1.0,4.0,3.0,0.7453559924999299,3.0,4.0,9.0,7.105263157894737,1.3701069237311883,7.0,4.45,8.9,7.557894736842105,1.176419138021859,8.1,0.21065989847715735,0.025380710659898477,0.09898477157360407,0.12944162436548223,0.17258883248730966,0.08375634517766498,0.025380710659898477,0.2538071065989848,2.0,6.0,5.0,1.1055415967851334,5.0,0,1,1,2,8,7,
agg 3 emb,0,6,2,13,5.666666666666667,3.9327683210007,5.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,44,79,55.333333333333336,12.925427136720344,51.0,1.0,2.0,1.8333333333333333,0.408248290463863,2.0,1.0,4.0,2.5,1.224744871391589,2.0,2.85,5.0,4.016666666666667,0.9709102258533827,4.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.5,1.9748417658131499,1.5,3,1,0,0,2,0,
agg 3 emb,1,27,1,9,4.444444444444445,2.2072142786315223,4.0,0,1,0.18518518518518517,0.39584739066356966,0.0,0,4,1.3333333333333333,0.8770580193070292,1.0,0,0,0.0,0.0,0.0,0,8,2.5555555555555554,2.4547181153120263,2.0,0,3,0.5925925925925926,0.9710921393049905,0.0,0,1,0.07407407407407407,0.2668802563418119,0.0,0,7,0.6666666666666666,1.5442199922988253,0.0,36,101,63.0,17.56526292255432,60.0,1.0,3.0,2.0,0.6201736729460423,2.0,1.0,9.0,4.074074074074074,1.708033640587596,4.0,3.1,9.3,5.187037037037037,1.3589866553225345,5.1,0.4511278195488722,0.018796992481203006,0.13533834586466165,0.0,0.2593984962406015,0.06015037593984963,0.0075187969924812035,0.06766917293233082,1.0,6.0,3.5555555555555554,1.4500221041639683,3.0,2,4,8,7,2,4,
agg 3 emb,2,51,0,11,4.019607843137255,2.34512427029726,4.0,0,5,0.45098039215686275,0.9656857768486823,0.0,0,5,2.019607843137255,1.1914729720548656,2.0,0,9,2.1176470588235294,1.7046648799518271,2.0,0,16,2.803921568627451,2.9530974101315195,2.0,0,5,1.2156862745098038,1.361083766565395,1.0,0,3,0.39215686274509803,0.7232822788524276,0.0,0,10,2.9215686274509802,2.544351683670337,2.0,17,97,68.3921568627451,17.1231754430918,69.0,1.0,4.0,2.7450980392156863,0.7167464615860188,3.0,2.0,9.0,5.96078431372549,1.648766621614175,6.0,2.85,8.9,6.400000000000002,1.4947909552843834,6.3,0.2521525215252153,0.02829028290282903,0.12669126691266913,0.13284132841328414,0.17589175891758918,0.07626076260762608,0.024600246002460028,0.1832718327183272,1.0,6.0,4.294117647058823,1.4462934369906932,5.0,3,4,6,11,16,11,
agg cat,0,12,2,6,3.9166666666666665,1.378954368902449,4.0,0,0,0.0,0.0,0.0,0,2,0.5,0.7977240352174656,0.0,0,0,0.0,0.0,0.0,0,1,0.08333333333333333,0.28867513459481287,0.0,0,1,0.08333333333333333,0.28867513459481287,0.0,0,0,0.0,0.0,0.0,0,1,0.08333333333333333,0.28867513459481287,0.0,37,79,52.416666666666664,13.055534064027013,49.5,1.0,2.0,1.5,0.5222329678670935,1.5,1.0,5.0,2.25,1.2154310870109943,2.0,2.85,5.0,3.745833333333334,0.822263597785056,3.325,0.8392857142857145,0.0,0.10714285714285718,0.0,0.017857142857142863,0.017857142857142863,0.0,0.017857142857142863,1.0,5.0,1.9166666666666667,1.3113721705515065,1.5,6,4,0,1,1,0,
agg cat,1,8,4,6,4.875,0.6408699444616557,5.0,0,1,0.375,0.5175491695067657,0.0,1,3,1.375,0.7440238091428449,1.0,0,3,0.75,1.164964745021435,0.0,5,11,7.125,1.9594095320493148,7.0,0,3,0.75,1.164964745021435,0.0,0,1,0.125,0.3535533905932738,0.0,0,2,0.375,0.7440238091428449,0.0,36,76,60.5,12.351980754981307,60.5,2.0,3.0,2.25,0.4629100498862757,2.0,3.0,7.0,5.375,1.3024701806293193,5.0,4.3,6.85,5.7125,0.9534711022664204,5.9,0.30952380952380953,0.023809523809523808,0.0873015873015873,0.047619047619047616,0.4523809523809524,0.047619047619047616,0.007936507936507936,0.023809523809523808,3.0,5.0,3.625,0.9161253813129043,3.0,0,0,5,1,2,0,
agg cat,2,9,7,13,9.222222222222221,1.922093765778466,9.0,0,1,0.3333333333333333,0.5,0.0,0,4,2.0,1.118033988749895,2.0,0,2,0.5555555555555556,0.881917103688197,0.0,0,2,0.6666666666666666,0.8660254037844387,0.0,0,3,0.3333333333333333,0.9999999999999999,0.0,0,0,0.0,0.0,0.0,0,4,1.5555555555555556,1.4240006242195884,2.0,52,96,68.0,16.278820596099706,63.0,2.0,3.0,2.3333333333333335,0.5,2.0,3.0,9.0,4.888888888888889,1.7638342073763935,4.0,4.2,9.3,5.844444444444445,1.5030062467527467,6.05,0.6287878787878788,0.022727272727272728,0.13636363636363638,0.03787878787878788,0.045454545454545456,0.022727272727272728,0.0,0.10606060606060606,1.0,6.0,3.888888888888889,1.964971020425266,4.0,1,2,1,1,1,3,
agg cat,3,36,0,6,2.9722222222222223,1.4240006242195886,3.0,0,5,0.3333333333333333,1.0690449676496978,0.0,0,4,1.8055555555555556,1.1909046847896638,1.0,0,6,1.2777777777777777,1.5604232230137551,1.0,0,5,2.2222222222222223,1.5695515485297267,2.0,0,4,0.9722222222222222,1.1584746402332213,0.5,0,2,0.3055555555555556,0.6684499957554019,0.0,0,4,1.3611111111111112,1.334225891728507,1.0,17,101,63.166666666666664,16.734054243624627,62.0,1.0,4.0,2.5277777777777777,0.6540472290116195,2.5,3.0,8.0,5.0,1.3522468075656264,5.0,2.85,8.15,5.658333333333332,1.1351840631117305,5.575,0.26419753086419756,0.029629629629629634,0.16049382716049385,0.11358024691358026,0.1975308641975309,0.08641975308641976,0.0271604938271605,0.12098765432098768,1.0,6.0,4.111111111111111,1.2136786531103991,4.0,1,2,7,13,8,5,
