method,n clusters,silhouette,calinski harabasz
kmeans emb,5,0.068840891122818,29.9171517783422
kmeans 3 emb,3,0.06640113890171051,37.0900961977808
kmeans cat,3,0.19210082638641593,109.63868494487106
kmeans 3 cat,3,0.19210082638641593,109.63868494487106
agg emb,5,0.05594976991415024,26.809553916952513
agg 3 emb,3,0.09103918075561523,33.35353375904304
agg cat,3,0.13819936283210985,87.11133358257058
agg 3 cat,3,0.13819936283210985,87.11133358257058
gmm emb,5,0.0714709609746933,28.621235957516223
gmm 3 emb,3,0.06404595077037811,35.598535452504606
gmm cat,3,0.0425668454652492,28.715523406766614
gmm 3 cat,3,0.0425668454652492,28.715523406766614
birch emb,5,0.05594976991415024,26.809553916952513
birch 3 emb,3,0.09103918075561523,33.35353375904304
birch cat,3,0.09103918075561523,33.35353375904304
birch 3 cat,3,0.09103918075561523,33.35353375904304
