method,ari,nmi,fm,n clusters_1,silhouette_1,calinski harabasz_1,n clusters_2,silhouette_2,calinski harabasz_2
kmeans emb,0.15133687674155927,0.159952204277776,0.4875279231198586,3,0.0855005085468292,47.210495115073805,3,0.0838195905089378,42.517478966998205
kmeans 3 emb,0.15133687674155927,0.159952204277776,0.4875279231198586,3,0.0855005085468292,47.210495115073805,3,0.0838195905089378,42.517478966998205
kmeans cat,0.33779711142931695,0.37488637093791793,0.5838956149748585,3,0.2081497387438791,132.0279675940301,3,0.2104963128350085,145.19512501930643
kmeans 3 cat,0.33779711142931695,0.37488637093791793,0.5838956149748585,3,0.2081497387438791,132.0279675940301,3,0.2104963128350085,145.19512501930643
agg emb,0.08851390406615116,0.14005422133568426,0.49796612968739695,3,0.0693360120058059,44.04944598820306,3,0.056622926145792,38.61337136512196
agg 3 emb,0.08851390406615116,0.14005422133568426,0.49796612968739695,3,0.0693360120058059,44.04944598820306,3,0.056622926145792,38.61337136512196
agg cat,0.42889473656950683,0.40360052495350524,0.6997692208318758,3,0.1623286113699627,107.7990335073284,3,0.1759794055513635,117.82119542593072
agg 3 cat,0.42889473656950683,0.40360052495350524,0.6997692208318758,3,0.1623286113699627,107.7990335073284,3,0.1759794055513635,117.82119542593072
gmm emb,0.1939723980142605,0.22488566325013512,0.5755140710048163,3,0.1335705816745758,42.69597902476169,3,0.0874072313308715,42.25322978845598
gmm 3 emb,0.1939723980142605,0.22488566325013512,0.5755140710048163,3,0.1335705816745758,42.69597902476169,3,0.0874072313308715,42.25322978845598
gmm cat,0.0972816383636362,0.06996923426067772,0.5955772930067373,3,0.1273438575459814,17.67425970175014,3,0.0946168206204396,74.33149451058577
gmm 3 cat,0.0972816383636362,0.06996923426067772,0.5955772930067373,3,0.1273438575459814,17.67425970175014,3,0.0946168206204396,74.33149451058577
birch emb,0.12464971312562259,0.18073233236553035,0.4833183732536842,3,0.0790954604744911,39.64528415009516,3,0.056622926145792,38.61337136512196
birch 3 emb,0.12464971312562259,0.18073233236553035,0.4833183732536842,3,0.0790954604744911,39.64528415009516,3,0.056622926145792,38.61337136512196
birch cat,0.12464971312562259,0.18073233236553035,0.4833183732536842,3,0.0790954604744911,39.64528415009516,3,0.056622926145792,38.61337136512196
birch 3 cat,0.12464971312562259,0.18073233236553035,0.4833183732536842,3,0.0790954604744911,39.64528415009516,3,0.056622926145792,38.61337136512196
