method,ari,nmi,fm,n clusters_1,silhouette_1,calinski harabasz_1,n clusters_2,silhouette_2,calinski harabasz_2
kmeans emb,0.14333259148466568,0.20048076962637815,0.43653468884793933,3,0.0855005085468292,47.210495115073805,4,0.0762035846710205,37.77997378712946
kmeans 3 emb,0.10939825892607194,0.1731626972822105,0.4510803000282087,3,0.0855005085468292,47.210495115073805,3,0.0747985020279884,43.00473348767432
kmeans cat,0.3491944240182468,0.3481110667894823,0.5888526069735122,3,0.2081497387438791,132.0279675940301,3,0.2209455706889177,145.34463523875036
kmeans 3 cat,0.3491944240182468,0.3481110667894823,0.5888526069735122,3,0.2081497387438791,132.0279675940301,3,0.2209455706889177,145.34463523875036
agg emb,0.06981402869896473,0.1606548021943356,0.4331169584433295,3,0.0693360120058059,44.04944598820306,4,0.0636856108903884,38.05634679709824
agg 3 emb,0.12855822503040792,0.19716900203020668,0.5759841617967438,3,0.0693360120058059,44.04944598820306,3,0.122493952512741,44.78314196903093
agg cat,0.2108845377579422,0.25300568880282326,0.5359876219296019,3,0.1623286113699627,107.7990335073284,3,0.1604046797080372,114.7387349992286
agg 3 cat,0.2108845377579422,0.25300568880282326,0.5359876219296019,3,0.1623286113699627,107.7990335073284,3,0.1604046797080372,114.7387349992286
gmm emb,0.1396487616667703,0.18736132101841588,0.4898066360101988,3,0.1335705816745758,42.69597902476169,4,0.0732321217656135,36.81435334683429
gmm 3 emb,0.18742830792852483,0.20626888891152745,0.5570161580958007,3,0.1335705816745758,42.69597902476169,3,0.0736627727746963,42.380260267544806
gmm cat,0.3226095312980415,0.14478309127825992,0.7850885026815473,3,0.1273438575459814,17.67425970175014,3,0.0725143251067277,34.177367849589444
gmm 3 cat,0.3226095312980415,0.14478309127825992,0.7850885026815473,3,0.1273438575459814,17.67425970175014,3,0.0725143251067277,34.177367849589444
birch emb,0.07952617144795666,0.14301655612755934,0.4069549930962997,3,0.0790954604744911,39.64528415009516,4,0.0636856108903884,38.05634679709824
birch 3 emb,0.14179981787483711,0.17592492137906013,0.5448043191115665,3,0.0790954604744911,39.64528415009516,3,0.122493952512741,44.78314196903093
birch cat,0.14179981787483711,0.17592492137906013,0.5448043191115665,3,0.0790954604744911,39.64528415009516,3,0.122493952512741,44.78314196903093
birch 3 cat,0.14179981787483711,0.17592492137906013,0.5448043191115665,3,0.0790954604744911,39.64528415009516,3,0.122493952512741,44.78314196903093
