method,ari,nmi,fm,n clusters_1,silhouette_1,calinski harabasz_1,n clusters_2,silhouette_2,calinski harabasz_2
kmeans emb,0.21645101324249477,0.24345379831838604,0.5407420844284724,3,0.0855005085468292,47.210495115073805,3,0.088968925178051,40.05567617238017
kmeans 3 emb,0.21645101324249477,0.24345379831838604,0.5407420844284724,3,0.0855005085468292,47.210495115073805,3,0.088968925178051,40.05567617238017
kmeans cat,0.3964903272682868,0.4485218188852731,0.6179670351064064,3,0.2081497387438791,132.0279675940301,3,0.2179704561890021,118.76202711696114
kmeans 3 cat,0.3964903272682868,0.4485218188852731,0.6179670351064064,3,0.2081497387438791,132.0279675940301,3,0.2179704561890021,118.76202711696114
agg emb,0.18317599605989657,0.17178415933944166,0.5670416746434975,3,0.0693360120058059,44.04944598820306,3,0.0489882491528987,36.43779073659088
agg 3 emb,0.18317599605989657,0.17178415933944166,0.5670416746434975,3,0.0693360120058059,44.04944598820306,3,0.0489882491528987,36.43779073659088
agg cat,0.2233820384350066,0.2504446390889931,0.5557597023505074,3,0.1623286113699627,107.7990335073284,3,0.1277081558247842,86.02177254060534
agg 3 cat,0.2233820384350066,0.2504446390889931,0.5557597023505074,3,0.1623286113699627,107.7990335073284,3,0.1277081558247842,86.02177254060534
gmm emb,0.22708182327015067,0.23679526980720086,0.598343225164689,3,0.1335705816745758,42.69597902476169,3,0.0831032916903495,38.75913379544647
gmm 3 emb,0.22708182327015067,0.23679526980720086,0.598343225164689,3,0.1335705816745758,42.69597902476169,3,0.0831032916903495,38.75913379544647
gmm cat,0.347277069713441,0.13245661107304127,0.8517933089674105,3,0.1273438575459814,17.67425970175014,3,0.0936197226286253,28.091992267213467
gmm 3 cat,0.347277069713441,0.13245661107304127,0.8517933089674105,3,0.1273438575459814,17.67425970175014,3,0.0936197226286253,28.091992267213467
birch emb,0.0806713758293216,0.12354898382884621,0.47435864216041723,3,0.0790954604744911,39.64528415009516,3,0.0489882491528987,36.43779073659088
birch 3 emb,0.0806713758293216,0.12354898382884621,0.47435864216041723,3,0.0790954604744911,39.64528415009516,3,0.0489882491528987,36.43779073659088
birch cat,0.0806713758293216,0.12354898382884621,0.47435864216041723,3,0.0790954604744911,39.64528415009516,3,0.0489882491528987,36.43779073659088
birch 3 cat,0.0806713758293216,0.12354898382884621,0.47435864216041723,3,0.0790954604744911,39.64528415009516,3,0.0489882491528987,36.43779073659088
