method,cluster,size,pathophysiology_min,pathophysiology_max,pathophysiology_mean,pathophysiology_std,pathophysiology_median,epidemiology_min,epidemiology_max,epidemiology_mean,epidemiology_std,epidemiology_median,etiology_min,etiology_max,etiology_mean,etiology_std,etiology_median,history_min,history_max,history_mean,history_std,history_median,physical_min,physical_max,physical_mean,physical_std,physical_median,exams_min,exams_max,exams_mean,exams_std,exams_median,differential_min,differential_max,differential_mean,differential_std,differential_median,therapeutic_min,therapeutic_max,therapeutic_mean,therapeutic_std,therapeutic_median,objective test score_min,objective test score_max,objective test score_mean,objective test score_std,objective test score_median,organization level_min,organization level_max,organization level_mean,organization level_std,organization level_median,global score_min,global score_max,global score_mean,global score_std,global score_median,computed score_min,computed score_max,computed score_mean,computed score_std,computed score_median,pathophysiology_norm_mean,epidemiology_norm_mean,etiology_norm_mean,history_norm_mean,physical_norm_mean,exams_norm_mean,differential_norm_mean,therapeutic_norm_mean,year_min,year_max,year_mean,year_std,year_median,year_1,year_2,year_3,year_4,year_5,year_6,cluster_name
agg 3 cat,0,116,0,12,3.5689655172413794,2.475002460889544,3.0,0,3,0.41379310344827586,0.7231448891713418,0.0,0,5,0.7931034482758621,1.0173900229364425,0.0,0,5,0.8103448275862069,1.193560935246677,0.0,0,4,0.4051724137931034,0.7339997426354485,0.0,0,4,0.4396551724137931,0.9068703287148878,0.0,0,2,0.12931034482758622,0.4279409226556378,0.0,0,6,0.46551724137931033,1.074859218144676,0.0,17,92,56.025862068965516,13.565596643489481,54.0,1.0,3.0,1.9482758620689655,0.6020952919843211,2.0,1.0,7.0,3.0948275862068964,1.5987954611321407,3.0,2.2,7.35,4.348706896551724,1.135331041684712,4.175000000000001,0.5079754601226995,0.05889570552147239,0.1128834355828221,0.11533742331288344,0.05766871165644172,0.06257668711656442,0.018404907975460124,0.06625766871165645,1.0,6.0,2.75,1.6198496978047872,2.0,32,33,13,18,10,10,
agg 3 cat,1,273,0,10,3.051282051282051,1.982721365211554,3.0,0,7,1.293040293040293,1.3347129793858659,1.0,0,7,1.3516483516483517,1.2488844408018942,1.0,0,8,2.1758241758241756,1.657825071885516,2.0,0,15,2.802197802197802,2.4534779345729443,2.0,0,8,1.5787545787545787,1.5701217362844384,1.0,0,3,0.16483516483516483,0.46010875305871,0.0,0,10,2.1794871794871793,2.1439082030504677,2.0,36,103,69.27838827838828,13.806547158925245,69.0,1.0,4.0,2.5347985347985347,0.5876154890223894,3.0,2.0,9.0,5.538461538461538,1.3637186318252508,6.0,2.8,9.3,6.233150183150182,1.1203949717859651,6.3,0.2090338770388959,0.08858218318695109,0.09259723964868259,0.1490589711417817,0.19196988707653706,0.10815558343789212,0.011292346298619827,0.14930991217063994,1.0,6.0,4.2967032967032965,1.2818974805397236,4.0,8,12,55,70,72,56,
agg 3 cat,2,27,0,10,4.037037037037037,2.227131329785911,4.0,0,5,1.2962962962962963,1.3816048309237732,1.0,0,4,1.5925925925925926,1.1183524715903528,1.0,1,13,4.814814814814815,2.935682819759931,5.0,0,6,1.2962962962962963,1.539600717839002,1.0,0,5,2.4814814814814814,1.4772732253500644,2.0,0,3,0.5185185185185185,0.8024179982245189,0.0,3,18,8.851851851851851,4.044975075550325,8.0,64,99,84.62962962962963,9.327989923418443,86.0,1.0,4.0,3.0,0.7337993857053428,3.0,4.0,9.0,7.37037037037037,1.3908533116302866,8.0,5.2,8.95,7.916666666666667,0.905432323427705,8.15,0.162202380952381,0.05208333333333334,0.06398809523809525,0.193452380952381,0.05208333333333334,0.09970238095238096,0.020833333333333336,0.3556547619047619,3.0,6.0,5.2592592592592595,0.712125345092075,5.0,0,0,1,1,15,10,
agg 3 emb,0,101,0,12,3.3069306930693068,2.309729742880867,3.0,0,5,0.7227722772277227,1.0011874138360717,0.0,0,5,0.7722772277227723,0.9785825271157458,1.0,0,3,0.06930693069306931,0.3809836149383391,0.0,0,15,1.7920792079207921,2.7067206419694223,1.0,0,8,0.6831683168316832,1.4555458980692217,0.0,0,2,0.13861386138613863,0.42496359774213627,0.0,0,6,0.5544554455445545,1.3818483818766252,0.0,26,103,59.43564356435643,15.084041793620273,55.0,1.0,3.0,2.0594059405940595,0.6296313552900272,2.0,1.0,7.0,3.5742574257425743,1.8726800829477803,4.0,2.6,8.65,4.758910891089109,1.4108223849869257,4.6,0.41133004926108374,0.08990147783251232,0.09605911330049262,0.008620689655172414,0.2229064039408867,0.08497536945812809,0.017241379310344827,0.06896551724137931,1.0,6.0,3.01980198019802,1.5619231608488429,3.0,21,22,20,18,12,8,
agg 3 emb,1,116,0,10,3.413793103448276,2.2499042125204443,3.0,0,4,0.29310344827586204,0.7462047903929577,0.0,0,7,1.4051724137931034,1.3382561545654792,1.0,0,6,2.060344827586207,1.3007609351816936,2.0,0,15,1.896551724137931,2.3530897739478336,1.0,0,6,1.0344827586206897,1.3116934589052935,0.0,0,2,0.034482758620689655,0.2257753590266841,0.0,0,15,2.336206896551724,2.6635836125733734,2.0,17,101,65.23275862068965,16.181233230059355,64.5,1.0,4.0,2.353448275862069,0.6221185451807966,2.0,1.0,9.0,4.905172413793103,1.7294304077448126,5.0,2.2,9.3,5.714224137931034,1.3925079975491628,5.7,0.27366966136834825,0.023496890117484445,0.11264685556323427,0.16516931582584657,0.1520387007601935,0.082930200414651,0.0027643400138217,0.18728403593642018,1.0,6.0,3.7844827586206895,1.6671038906765365,4.0,15,14,20,22,22,23,
agg 3 emb,2,199,0,10,3.1457286432160805,2.0360065256423554,3.0,0,7,1.6532663316582914,1.3201533750893133,1.0,0,6,1.321608040201005,1.1836791757254748,1.0,0,13,2.8743718592964824,1.9896947845762067,3.0,0,9,2.241206030150754,2.08217799546819,2.0,0,7,1.8090452261306533,1.5221325394462992,2.0,0,3,0.2814070351758794,0.5956119255092543,0.0,0,18,2.819095477386935,3.173029840645358,2.0,36,100,70.98994974874371,13.64780292739226,70.0,1.0,4.0,2.6030150753768844,0.6499346935132714,3.0,1.0,9.0,5.728643216080402,1.5816925049272827,6.0,3.25,8.95,6.413819095477386,1.2716002355408165,6.4,0.194833488951136,0.10239651416122003,0.08185496420790539,0.17802676626206038,0.13881107998755057,0.11204481792717086,0.017429193899782133,0.1746031746031746,1.0,6.0,4.472361809045226,1.2300898997074843,5.0,4,9,29,49,63,45,
agg cat,0,116,0,12,3.5689655172413794,2.475002460889544,3.0,0,3,0.41379310344827586,0.7231448891713418,0.0,0,5,0.7931034482758621,1.0173900229364425,0.0,0,5,0.8103448275862069,1.193560935246677,0.0,0,4,0.4051724137931034,0.7339997426354485,0.0,0,4,0.4396551724137931,0.9068703287148878,0.0,0,2,0.12931034482758622,0.4279409226556378,0.0,0,6,0.46551724137931033,1.074859218144676,0.0,17,92,56.025862068965516,13.565596643489481,54.0,1.0,3.0,1.9482758620689655,0.6020952919843211,2.0,1.0,7.0,3.0948275862068964,1.5987954611321407,3.0,2.2,7.35,4.348706896551724,1.135331041684712,4.175000000000001,0.5079754601226995,0.05889570552147239,0.1128834355828221,0.11533742331288344,0.05766871165644172,0.06257668711656442,0.018404907975460124,0.06625766871165645,1.0,6.0,2.75,1.6198496978047872,2.0,32,33,13,18,10,10,
agg cat,1,182,0,7,2.5934065934065935,1.5940359976942915,2.0,0,7,0.9340659340659341,1.1104943680564223,1.0,0,7,1.2527472527472527,1.249029736968735,1.0,0,6,1.7307692307692308,1.4675263742633458,2.0,0,15,2.6043956043956045,2.4914400232784724,2.0,0,8,1.39010989010989,1.5999002002752774,1.0,0,2,0.08241758241758242,0.3132765380656685,0.0,0,10,2.368131868131868,2.336753148137904,2.0,36,103,69.25824175824175,14.178978806156278,69.0,1.0,4.0,2.489010989010989,0.5732432784012087,2.0,2.0,9.0,5.335164835164835,1.3877023918983347,5.0,2.8,9.3,6.1304945054945055,1.1589747219189,6.175000000000001,0.2001696352841391,0.0720949957591179,0.09669211195928754,0.13358778625954199,0.2010178117048346,0.10729431721798134,0.006361323155216285,0.18278201865988125,1.0,6.0,4.263736263736264,1.3651961576430771,4.0,8,9,37,40,49,39,
agg cat,2,91,0,10,3.967032967032967,2.3449735817064337,4.0,0,7,2.010989010989011,1.4567429842289004,2.0,0,6,1.5494505494505495,1.2316541385356186,1.0,0,8,3.065934065934066,1.665347463258695,3.0,0,9,3.197802197802198,2.33913459885289,3.0,0,6,1.956043956043956,1.4446228874468547,2.0,0,3,0.32967032967032966,0.6334200827420938,0.0,0,7,1.8021978021978022,1.6412717306323465,2.0,36,99,69.31868131868131,13.10629969041955,69.0,1.0,4.0,2.6263736263736264,0.6082461425799347,3.0,2.0,9.0,5.945054945054945,1.2234980575985799,6.0,3.6,8.7,6.438461538461538,1.0141246067169054,6.45,0.22188076213890595,0.11247695144437615,0.08666256914566688,0.17148125384142596,0.17885679164105717,0.1094038106945298,0.018438844499078056,0.10079901659496004,2.0,6.0,4.362637362637362,1.1006713458055555,4.0,0,3,18,30,23,17,
agg cat,3,27,0,10,4.037037037037037,2.227131329785911,4.0,0,5,1.2962962962962963,1.3816048309237732,1.0,0,4,1.5925925925925926,1.1183524715903528,1.0,1,13,4.814814814814815,2.935682819759931,5.0,0,6,1.2962962962962963,1.539600717839002,1.0,0,5,2.4814814814814814,1.4772732253500644,2.0,0,3,0.5185185185185185,0.8024179982245189,0.0,3,18,8.851851851851851,4.044975075550325,8.0,64,99,84.62962962962963,9.327989923418443,86.0,1.0,4.0,3.0,0.7337993857053428,3.0,4.0,9.0,7.37037037037037,1.3908533116302866,8.0,5.2,8.95,7.916666666666667,0.905432323427705,8.15,0.162202380952381,0.05208333333333334,0.06398809523809525,0.193452380952381,0.05208333333333334,0.09970238095238096,0.020833333333333336,0.3556547619047619,3.0,6.0,5.2592592592592595,0.712125345092075,5.0,0,0,1,1,15,10,
