method,ari,nmi,fm,n clusters_1,silhouette_1,calinski harabasz_1,n clusters_2,silhouette_2,calinski harabasz_2
kmeans emb,0.11696442432056306,0.18188814906304865,0.39089186594051084,3,0.0855005085468292,47.210495115073805,5,0.0755698382854461,30.50699599337805
kmeans 3 emb,0.06336263990229238,0.09899754453452696,0.4110980911771798,3,0.0855005085468292,47.210495115073805,3,0.0682246387004852,38.66153084600988
kmeans cat,0.22694954307203075,0.2892828128351411,0.4504020055447712,3,0.2081497387438791,132.0279675940301,5,0.1817854985081787,89.0539882168072
kmeans 3 cat,0.32464831400812366,0.3472083132201823,0.5701799749108372,3,0.2081497387438791,132.0279675940301,3,0.173160364984112,110.67922241694906
agg emb,0.0658936888300428,0.13481797438550222,0.4156885191358021,3,0.0693360120058059,44.04944598820306,5,0.0709124729037284,29.42030054933732
agg 3 emb,0.11745028881530438,0.15371751186513272,0.5767970225159,3,0.0693360120058059,44.04944598820306,3,0.1227863207459449,38.177008208115936
agg cat,0.22417810331693203,0.3027726509512269,0.5089927714139026,3,0.1623286113699627,107.7990335073284,5,0.1090158425607168,68.15427125834638
agg 3 cat,0.37438629842680177,0.3350133067761087,0.6850002076396751,3,0.1623286113699627,107.7990335073284,3,0.1391783569778192,86.67011989418846
gmm emb,0.09514880213220574,0.16078066569597826,0.4182481281023184,3,0.1335705816745758,42.69597902476169,5,0.0712344497442245,30.196954995775304
gmm 3 emb,0.3442498524975975,0.26127421090516684,0.6802255293203671,3,0.1335705816745758,42.69597902476169,3,0.1062365695834159,37.303957470037936
gmm cat,0.11647765611341174,0.09866966846806846,0.5828158176685879,3,0.1273438575459814,17.67425970175014,5,0.0636024339722945,31.16581097081712
gmm 3 cat,0.2746311569083715,0.09747410213490716,0.7964309929060537,3,0.1273438575459814,17.67425970175014,3,0.0276555305998378,29.99664290236496
birch emb,0.09703084994153607,0.15817389814062974,0.4057072092429158,3,0.0790954604744911,39.64528415009516,5,0.0709124729037284,29.42030054933732
birch 3 emb,0.12114831673768911,0.1475789456293725,0.5395966233012318,3,0.0790954604744911,39.64528415009516,3,0.1227863207459449,38.177008208115936
birch cat,0.09703084994153607,0.15817389814062974,0.4057072092429158,3,0.0790954604744911,39.64528415009516,5,0.0709124729037284,29.42030054933732
birch 3 cat,0.12114831673768911,0.1475789456293725,0.5395966233012318,3,0.0790954604744911,39.64528415009516,3,0.1227863207459449,38.177008208115936
