method,ari,nmi,fm,n clusters_1,silhouette_1,calinski harabasz_1,n clusters_2,silhouette_2,calinski harabasz_2
kmeans emb,0.24477922354744075,0.2841207314807438,0.5603701529365542,3,0.0855005085468292,47.210495115073805,3,0.0948709100484848,41.04761837511301
kmeans 3 emb,0.24477922354744075,0.2841207314807438,0.5603701529365542,3,0.0855005085468292,47.210495115073805,3,0.0948709100484848,41.04761837511301
kmeans cat,0.37368963414100087,0.3649923934303723,0.6018101115443727,3,0.2081497387438791,132.0279675940301,3,0.1970125975946261,119.87919054116352
kmeans 3 cat,0.37368963414100087,0.3649923934303723,0.6018101115443727,3,0.2081497387438791,132.0279675940301,3,0.1970125975946261,119.87919054116352
agg emb,0.07638549519277664,0.1558471448758705,0.4928400947562289,3,0.0693360120058059,44.04944598820306,3,0.0802680328488349,41.21484217770002
agg 3 emb,0.07638549519277664,0.1558471448758705,0.4928400947562289,3,0.0693360120058059,44.04944598820306,3,0.0802680328488349,41.21484217770002
agg cat,0.23279386643208613,0.2845154586934966,0.5643627532450276,3,0.1623286113699627,107.7990335073284,3,0.1893426497188442,111.00596417051511
agg 3 cat,0.23279386643208613,0.2845154586934966,0.5643627532450276,3,0.1623286113699627,107.7990335073284,3,0.1893426497188442,111.00596417051511
gmm emb,0.244391404757579,0.23099802896941415,0.6076180767593016,3,0.1335705816745758,42.69597902476169,3,0.0942163094878196,41.0247619786103
gmm 3 emb,0.244391404757579,0.23099802896941415,0.6076180767593016,3,0.1335705816745758,42.69597902476169,3,0.0942163094878196,41.0247619786103
gmm cat,0.10746214071560269,0.12207165477921514,0.608529657406311,3,0.1273438575459814,17.67425970175014,3,0.0998963669789977,43.72698050857758
gmm 3 cat,0.10746214071560269,0.12207165477921514,0.608529657406311,3,0.1273438575459814,17.67425970175014,3,0.0998963669789977,43.72698050857758
birch emb,0.3052595564048344,0.29410344467756316,0.591829564223472,3,0.0790954604744911,39.64528415009516,3,0.0816370919346809,40.97627217144322
birch 3 emb,0.3052595564048344,0.29410344467756316,0.591829564223472,3,0.0790954604744911,39.64528415009516,3,0.0816370919346809,40.97627217144322
birch cat,0.3052595564048344,0.29410344467756316,0.591829564223472,3,0.0790954604744911,39.64528415009516,3,0.0816370919346809,40.97627217144322
birch 3 cat,0.3052595564048344,0.29410344467756316,0.591829564223472,3,0.0790954604744911,39.64528415009516,3,0.0816370919346809,40.97627217144322
