method,ari,nmi,fm,n clusters_1,silhouette_1,calinski harabasz_1,n clusters_2,silhouette_2,calinski harabasz_2
kmeans emb,0.100344685355124,0.1409463959745808,0.4155618916441411,3,0.0855005085468292,47.210495115073805,4,0.0824658051133155,34.82476545263419
kmeans 3 emb,0.10891640844696676,0.17245835606619903,0.4529624273626202,3,0.0855005085468292,47.210495115073805,3,0.0780915319919586,40.24962888487215
kmeans cat,0.3838942707624605,0.38361122695319155,0.6049135020144539,3,0.2081497387438791,132.0279675940301,3,0.2098681493535711,122.37287093621374
kmeans 3 cat,0.3838942707624605,0.38361122695319155,0.6049135020144539,3,0.2081497387438791,132.0279675940301,3,0.2098681493535711,122.37287093621374
agg emb,0.05862422206100121,0.1547084689573304,0.44595972502254816,3,0.0693360120058059,44.04944598820306,4,0.079748623073101,33.78904008831518
agg 3 emb,0.038783716676753066,0.14782974377956043,0.46125760065560995,3,0.0693360120058059,44.04944598820306,3,0.0757829770445823,40.81647069198508
agg cat,0.14958445328294773,0.26130867213836834,0.5222991378162113,3,0.1623286113699627,107.7990335073284,3,0.2048311090347979,100.65246427374964
agg 3 cat,0.14958445328294773,0.26130867213836834,0.5222991378162113,3,0.1623286113699627,107.7990335073284,3,0.2048311090347979,100.65246427374964
gmm emb,0.1961841792265716,0.20562383650895533,0.5340526464009387,3,0.1335705816745758,42.69597902476169,4,0.0787236243486404,34.53987704194854
gmm 3 emb,0.21276295781273,0.21587065766486005,0.5750102943271012,3,0.1335705816745758,42.69597902476169,3,0.0799328237771987,40.21499689503855
gmm cat,0.324903580082768,0.12338828536986343,0.796798997343688,3,0.1273438575459814,17.67425970175014,3,0.0822380266244182,29.59977973149929
gmm 3 cat,0.324903580082768,0.12338828536986343,0.796798997343688,3,0.1273438575459814,17.67425970175014,3,0.0822380266244182,29.59977973149929
birch emb,0.26345245812827517,0.21833577902573525,0.5422929737171323,3,0.0790954604744911,39.64528415009516,4,0.079748623073101,33.78904008831518
birch 3 emb,0.2483922833934285,0.22038054658081324,0.5507569812996271,3,0.0790954604744911,39.64528415009516,3,0.0757829770445823,40.81647069198508
birch cat,0.2483922833934285,0.22038054658081324,0.5507569812996271,3,0.0790954604744911,39.64528415009516,3,0.0757829770445823,40.81647069198508
birch 3 cat,0.2483922833934285,0.22038054658081324,0.5507569812996271,3,0.0790954604744911,39.64528415009516,3,0.0757829770445823,40.81647069198508
