method,n clusters,silhouette,calinski harabasz
kmeans emb,4,0.07899877429008484,32.49855462827652
kmeans 3 emb,3,0.07608819007873535,37.302563818501945
kmeans cat,3,0.2208042681914256,138.46827244187293
kmeans 3 cat,3,0.2208042681914256,138.46827244187293
agg emb,4,0.060341622680425644,29.77591372735417
agg 3 emb,3,0.09941060841083527,33.45894352050126
agg cat,3,0.19514884693135373,116.67177175039758
agg 3 cat,3,0.19514884693135373,116.67177175039758
gmm emb,4,0.07275354862213135,32.208498295192186
gmm 3 emb,3,0.05646307021379471,36.008021732414136
gmm cat,3,0.08956191271481313,24.19429470177083
gmm 3 cat,3,0.08956191271481313,24.19429470177083
birch emb,4,0.060341622680425644,29.77591372735417
birch 3 emb,3,0.09941060841083527,33.45894352050126
birch cat,3,0.09941060841083527,33.45894352050126
birch 3 cat,3,0.09941060841083527,33.45894352050126
