method,ari,nmi,fm,n clusters_1,silhouette_1,calinski harabasz_1,n clusters_2,silhouette_2,calinski harabasz_2
kmeans emb,0.10072148623399137,0.1642279358257346,0.37438822323144716,3,0.0855005085468292,47.210495115073805,5,0.0705711990594863,30.71680995362519
kmeans 3 emb,0.09623300932192468,0.16506051575952993,0.4409019897602302,3,0.0855005085468292,47.210495115073805,3,0.0678926855325698,39.51304988523476
kmeans cat,0.39699106010503965,0.3897051827556897,0.606976447767178,3,0.2081497387438791,132.0279675940301,3,0.1918950735515842,116.768464446343
kmeans 3 cat,0.39699106010503965,0.3897051827556897,0.606976447767178,3,0.2081497387438791,132.0279675940301,3,0.1918950735515842,116.768464446343
agg emb,0.05111892395692567,0.13353971853072125,0.39456467175215043,3,0.0693360120058059,44.04944598820306,5,0.0571533627808094,29.18978226355324
agg 3 emb,0.03950585124096441,0.11332799280509194,0.44134107748683266,3,0.0693360120058059,44.04944598820306,3,0.050165805965662,38.64580676096883
agg cat,0.10321844746334982,0.2252484539487375,0.48269375808059356,3,0.1623286113699627,107.7990335073284,3,0.1796124931560447,88.68093393669676
agg 3 cat,0.10321844746334982,0.2252484539487375,0.48269375808059356,3,0.1623286113699627,107.7990335073284,3,0.1796124931560447,88.68093393669676
gmm emb,0.11989300066071289,0.18940711591460405,0.43952951821928976,3,0.1335705816745758,42.69597902476169,5,0.0606449469923973,29.89227411212419
gmm 3 emb,0.1907355239183977,0.22050253632315184,0.556153376734035,3,0.1335705816745758,42.69597902476169,3,0.0678926855325698,39.51304988523476
gmm cat,0.0680104519171936,0.07898983162480706,0.5744489755085669,3,0.1273438575459814,17.67425970175014,3,0.0796326831709358,45.17599291294901
gmm 3 cat,0.0680104519171936,0.07898983162480706,0.5744489755085669,3,0.1273438575459814,17.67425970175014,3,0.0796326831709358,45.17599291294901
birch emb,0.08041680621542623,0.12957683467674821,0.38467173814832356,3,0.0790954604744911,39.64528415009516,5,0.0571533627808094,29.18978226355324
birch 3 emb,0.05914118067798257,0.09555240833196109,0.41848848145504985,3,0.0790954604744911,39.64528415009516,3,0.050165805965662,38.64580676096883
birch cat,0.05914118067798257,0.09555240833196109,0.41848848145504985,3,0.0790954604744911,39.64528415009516,3,0.050165805965662,38.64580676096883
birch 3 cat,0.05914118067798257,0.09555240833196109,0.41848848145504985,3,0.0790954604744911,39.64528415009516,3,0.050165805965662,38.64580676096883
