method,ari,nmi,fm,n clusters_1,silhouette_1,calinski harabasz_1,n clusters_2,silhouette_2,calinski harabasz_2
kmeans emb,0.12166247966597875,0.16753877881341322,0.46502370985381103,3,0.0855005085468292,47.210495115073805,3,0.0865261480212211,43.113594511691005
kmeans 3 emb,0.12166247966597875,0.16753877881341322,0.46502370985381103,3,0.0855005085468292,47.210495115073805,3,0.0865261480212211,43.113594511691005
kmeans cat,0.28422514627579765,0.3307979239042811,0.4976234613089911,3,0.2081497387438791,132.0279675940301,5,0.1897947800217132,96.66781462450706
kmeans 3 cat,0.42204465861655105,0.434890870692894,0.6326048370591065,3,0.2081497387438791,132.0279675940301,3,0.1854435416487511,119.646915565977
agg emb,0.04730243466607351,0.07650357716798199,0.461739245388846,3,0.0693360120058059,44.04944598820306,3,0.0878190472722053,40.437594265341104
agg 3 emb,0.04730243466607351,0.07650357716798199,0.461739245388846,3,0.0693360120058059,44.04944598820306,3,0.0878190472722053,40.437594265341104
agg cat,0.24451587922654058,0.28531352496191004,0.5222875899711065,3,0.1623286113699627,107.7990335073284,5,0.1628744870650814,80.48822680119811
agg 3 cat,0.416446415350564,0.3536736904985379,0.686014913415165,3,0.1623286113699627,107.7990335073284,3,0.1551209821016139,98.1882428285392
gmm emb,0.1866304632692426,0.22123270859752142,0.5547425233536274,3,0.1335705816745758,42.69597902476169,3,0.0837200805544853,43.0093208035209
gmm 3 emb,0.1866304632692426,0.22123270859752142,0.5547425233536274,3,0.1335705816745758,42.69597902476169,3,0.0837200805544853,43.0093208035209
gmm cat,0.07543037937495822,0.07576052188399969,0.5255664590829401,3,0.1273438575459814,17.67425970175014,5,0.0638352833339082,46.401311805847705
gmm 3 cat,0.1539020052916938,0.0727085252179894,0.7010182159693994,3,0.1273438575459814,17.67425970175014,3,-0.0332690550043875,38.01855918619506
birch emb,0.04874297118597997,0.06502062467739123,0.4263744213374069,3,0.0790954604744911,39.64528415009516,3,0.0878190472722053,40.437594265341104
birch 3 emb,0.04874297118597997,0.06502062467739123,0.4263744213374069,3,0.0790954604744911,39.64528415009516,3,0.0878190472722053,40.437594265341104
birch cat,0.1412183358596995,0.219030698813641,0.4427210868984486,3,0.0790954604744911,39.64528415009516,5,0.0818880721926689,32.0910976974479
birch 3 cat,0.04874297118597997,0.06502062467739123,0.4263744213374069,3,0.0790954604744911,39.64528415009516,3,0.0878190472722053,40.437594265341104
