method,ari,nmi,fm,n clusters_1,silhouette_1,calinski harabasz_1,n clusters_2,silhouette_2,calinski harabasz_2
kmeans emb,0.1022200130650043,0.15628173938333664,0.421703655791304,3,0.0855005085468292,47.210495115073805,4,0.0804649665951728,35.61695804320913
kmeans 3 emb,0.11719469945646635,0.17176586525216272,0.46403705071272056,3,0.0855005085468292,47.210495115073805,3,0.0795704871416091,41.10065901509144
kmeans cat,0.358780119282742,0.37389820546056274,0.5967701898791681,3,0.2081497387438791,132.0279675940301,3,0.2284006217795099,139.51260457802493
kmeans 3 cat,0.358780119282742,0.37389820546056274,0.5967701898791681,3,0.2081497387438791,132.0279675940301,3,0.2284006217795099,139.51260457802493
agg emb,0.05875455508693007,0.12596453995553758,0.45582857402615184,3,0.0693360120058059,44.04944598820306,4,0.0719107091426849,32.989996419050854
agg 3 emb,0.047617222175449496,0.11122957709748701,0.457807540909553,3,0.0693360120058059,44.04944598820306,3,0.0672708451747894,38.73581870490983
agg cat,0.16327373099892792,0.29663593929816295,0.5124091259242388,3,0.1623286113699627,107.7990335073284,3,0.1922312732884748,113.54216492238028
agg 3 cat,0.16327373099892792,0.29663593929816295,0.5124091259242388,3,0.1623286113699627,107.7990335073284,3,0.1922312732884748,113.54216492238028
gmm emb,0.14438313122838553,0.1798496070887985,0.49356302228116944,3,0.1335705816745758,42.69597902476169,4,0.0734335929155349,35.07937992085221
gmm 3 emb,0.2136113259448973,0.21020945943821054,0.578788900933705,3,0.1335705816745758,42.69597902476169,3,0.0795704871416091,41.10065901509144
gmm cat,0.24929151180902773,0.1151092084282353,0.7468906545825419,3,0.1273438575459814,17.67425970175014,3,0.022738344079936,41.47250367361884
gmm 3 cat,0.24929151180902773,0.1151092084282353,0.7468906545825419,3,0.1273438575459814,17.67425970175014,3,0.022738344079936,41.47250367361884
birch emb,0.11243943802030144,0.13479870525526674,0.45432192216779016,3,0.0790954604744911,39.64528415009516,4,0.0719107091426849,32.989996419050854
birch 3 emb,0.10342170336137843,0.1163465682221522,0.4561001363877852,3,0.0790954604744911,39.64528415009516,3,0.0672708451747894,38.73581870490983
birch cat,0.10342170336137843,0.1163465682221522,0.4561001363877852,3,0.0790954604744911,39.64528415009516,3,0.0672708451747894,38.73581870490983
birch 3 cat,0.10342170336137843,0.1163465682221522,0.4561001363877852,3,0.0790954604744911,39.64528415009516,3,0.0672708451747894,38.73581870490983
