method,ari,nmi,fm,n clusters_1,silhouette_1,calinski harabasz_1,n clusters_2,silhouette_2,calinski harabasz_2
kmeans emb,0.22193227656097242,0.25392601843422935,0.5633276244088933,3,0.0855005085468292,47.210495115073805,4,0.1164792627096176,34.42285459564406
kmeans 3 emb,0.21513294494333005,0.23548122072310693,0.5627769098932892,3,0.0855005085468292,47.210495115073805,3,0.1131147593259811,39.5029887825953
kmeans cat,0.434441597191995,0.4520395336454673,0.6423114041461175,3,0.2081497387438791,132.0279675940301,3,0.1965862904226581,133.51760005221556
kmeans 3 cat,0.434441597191995,0.4520395336454673,0.6423114041461175,3,0.2081497387438791,132.0279675940301,3,0.1965862904226581,133.51760005221556
agg emb,0.09502216925254597,0.18229688879678493,0.5133524262867137,3,0.0693360120058059,44.04944598820306,4,0.0763799175620079,31.83569783681356
agg 3 emb,0.09492212025199732,0.18656371419126455,0.513897889172532,3,0.0693360120058059,44.04944598820306,3,0.0675742104649543,35.47408537514149
agg cat,0.19332935041521823,0.2965140176738288,0.5391362120925568,3,0.1623286113699627,107.7990335073284,3,0.1669523523793937,109.35901267233054
agg 3 cat,0.19332935041521823,0.2965140176738288,0.5391362120925568,3,0.1623286113699627,107.7990335073284,3,0.1669523523793937,109.35901267233054
gmm emb,0.24547747499627998,0.17474137610672047,0.6116900076813401,3,0.1335705816745758,42.69597902476169,4,0.1123621463775634,33.01528616805448
gmm 3 emb,0.18635084845664465,0.20398668847634924,0.5781605539966863,3,0.1335705816745758,42.69597902476169,3,0.0714623108506202,37.61150042225225
gmm cat,0.4010812017434822,0.17056904253966276,0.8310883869787656,3,0.1273438575459814,17.67425970175014,3,0.058543954467292,31.802331538737743
gmm 3 cat,0.4010812017434822,0.17056904253966276,0.8310883869787656,3,0.1273438575459814,17.67425970175014,3,0.058543954467292,31.802331538737743
birch emb,0.24944521474502224,0.22886472820130224,0.5633506770853591,3,0.0790954604744911,39.64528415009516,4,0.0756020098924636,30.596510854966187
birch 3 emb,0.27565293489481635,0.24229161042782899,0.5951960119020179,3,0.0790954604744911,39.64528415009516,3,0.0775689557194709,36.1794928401613
birch cat,0.27565293489481635,0.24229161042782899,0.5951960119020179,3,0.0790954604744911,39.64528415009516,3,0.0775689557194709,36.1794928401613
birch 3 cat,0.27565293489481635,0.24229161042782899,0.5951960119020179,3,0.0790954604744911,39.64528415009516,3,0.0775689557194709,36.1794928401613
