method,ari,nmi,fm,n clusters_1,silhouette_1,calinski harabasz_1,n clusters_2,silhouette_2,calinski harabasz_2
kmeans emb,0.13443682346772476,0.18332277323343354,0.42568184408669063,3,0.0855005085468292,47.210495115073805,4,0.0770048722624778,38.26142500822255
kmeans 3 emb,0.13988425960083553,0.1889528142832082,0.46903913043568124,3,0.0855005085468292,47.210495115073805,3,0.0749632865190506,43.56447218870144
kmeans cat,0.3545517912405662,0.35173719680082,0.5950930978258768,3,0.2081497387438791,132.0279675940301,3,0.2241408261689146,149.8429878909824
kmeans 3 cat,0.3545517912405662,0.35173719680082,0.5950930978258768,3,0.2081497387438791,132.0279675940301,3,0.2241408261689146,149.8429878909824
agg emb,0.07918942672560308,0.13853278166921343,0.43950571268325705,3,0.0693360120058059,44.04944598820306,4,0.0780913680791854,38.11942353116353
agg 3 emb,0.10736785583265988,0.16679677274782068,0.5523455984408118,3,0.0693360120058059,44.04944598820306,3,0.090558648109436,40.66399541283306
agg cat,0.3749255729624215,0.34983424973091787,0.653176829148187,3,0.1623286113699627,107.7990335073284,3,0.1806080027247172,120.14736004203196
agg 3 cat,0.3749255729624215,0.34983424973091787,0.653176829148187,3,0.1623286113699627,107.7990335073284,3,0.1806080027247172,120.14736004203196
gmm emb,0.16679270647015967,0.18566836716178323,0.5143315807488767,3,0.1335705816745758,42.69597902476169,4,0.0769630372524261,35.83759202387108
gmm 3 emb,0.18306019056762085,0.20941937732429425,0.5527001800360322,3,0.1335705816745758,42.69597902476169,3,0.0749632865190506,43.56447218870144
gmm cat,0.3173528033396876,0.1446672080447315,0.776147879602958,3,0.1273438575459814,17.67425970175014,3,0.0530475063589027,36.33262256258091
gmm 3 cat,0.3173528033396876,0.1446672080447315,0.776147879602958,3,0.1273438575459814,17.67425970175014,3,0.0530475063589027,36.33262256258091
birch emb,0.06864688641365893,0.12500570112669712,0.3998854041200997,3,0.0790954604744911,39.64528415009516,4,0.0780913680791854,38.11942353116353
birch 3 emb,0.1071915490596718,0.14316504075897696,0.5138886981882579,3,0.0790954604744911,39.64528415009516,3,0.090558648109436,40.66399541283306
birch cat,0.1071915490596718,0.14316504075897696,0.5138886981882579,3,0.0790954604744911,39.64528415009516,3,0.090558648109436,40.66399541283306
birch 3 cat,0.1071915490596718,0.14316504075897696,0.5138886981882579,3,0.0790954604744911,39.64528415009516,3,0.090558648109436,40.66399541283306
