method,cluster,size,pathophysiology_min,pathophysiology_max,pathophysiology_mean,pathophysiology_std,pathophysiology_median,epidemiology_min,epidemiology_max,epidemiology_mean,epidemiology_std,epidemiology_median,etiology_min,etiology_max,etiology_mean,etiology_std,etiology_median,history_min,history_max,history_mean,history_std,history_median,physical_min,physical_max,physical_mean,physical_std,physical_median,exams_min,exams_max,exams_mean,exams_std,exams_median,differential_min,differential_max,differential_mean,differential_std,differential_median,therapeutic_min,therapeutic_max,therapeutic_mean,therapeutic_std,therapeutic_median,objective test score_min,objective test score_max,objective test score_mean,objective test score_std,objective test score_median,organization level_min,organization level_max,organization level_mean,organization level_std,organization level_median,global score_min,global score_max,global score_mean,global score_std,global score_median,computed score_min,computed score_max,computed score_mean,computed score_std,computed score_median,pathophysiology_norm_mean,epidemiology_norm_mean,etiology_norm_mean,history_norm_mean,physical_norm_mean,exams_norm_mean,differential_norm_mean,therapeutic_norm_mean,year_min,year_max,year_mean,year_std,year_median,year_1,year_2,year_3,year_4,year_5,year_6,cluster_name
agg 3 cat,0,252,0,14,3.3452380952380953,2.3131051254905928,3.0,0,8,1.1865079365079365,1.3452500574496302,1.0,0,5,0.7261904761904762,1.0335163025506755,0.0,0,8,1.4761904761904763,1.489481236542616,1.0,0,13,1.4722222222222223,2.030451008282174,1.0,0,5,0.7738095238095238,1.132826284065256,0.0,0,3,0.10317460317460317,0.42490899104063906,0.0,0,6,0.8095238095238095,1.231811322763764,0.0,17,99,61.6468253968254,14.254595604851044,60.0,1.0,4.0,2.2103174603174605,0.6243823229973864,2.0,1.0,8.0,4.146825396825397,1.7578140403546587,4.0,2.2,8.8,5.155753968253968,1.3298580889842262,5.175000000000001,0.3381468110709988,0.11993582029683113,0.07340553549939832,0.1492178098676294,0.14881668672282392,0.07821901323706379,0.010429201764941836,0.08182912154031288,1.0,6.0,3.4761904761904763,1.5702121850895683,4.0,36,39,47,59,41,30,
agg 3 cat,1,72,0,7,3.2222222222222223,1.585339722087602,3.0,0,8,1.9722222222222223,1.4914991250626322,2.0,0,4,0.9583333333333334,1.013118182002586,1.0,0,10,3.0555555555555554,2.020241854778701,3.0,0,10,2.861111111111111,2.0161709319690777,3.0,0,8,2.736111111111111,1.7279235731954072,2.0,0,2,0.4027777777777778,0.6850459473070054,0.0,0,6,1.7916666666666667,1.5284853959504503,2.0,36,100,70.29166666666667,13.657209312197827,69.5,1.0,4.0,2.6527777777777777,0.5606767093940718,3.0,4.0,9.0,6.222222222222222,1.0775849657323804,6.0,4.3,9.3,6.625694444444445,1.0163104028289187,6.5,0.1895424836601307,0.11601307189542484,0.056372549019607844,0.17973856209150327,0.16830065359477125,0.16094771241830066,0.02369281045751634,0.1053921568627451,1.0,6.0,4.236111111111111,1.192618796227127,4.0,1,3,17,20,19,12,
agg 3 cat,2,92,0,7,2.532608695652174,1.6337853770875446,2.0,0,5,1.2934782608695652,1.1245320734143607,1.0,0,4,0.9891304347826086,1.1530615265018223,1.0,0,9,2.0217391304347827,1.5827244619351855,2.0,0,6,1.391304347826087,1.4821763159723067,1.0,0,10,2.0217391304347827,1.977779090040502,2.0,0,4,0.32608695652173914,0.6970691493308803,0.0,3,19,6.228260869565218,2.9579591303656527,5.0,37,103,77.18478260869566,13.773624538198167,78.5,1.0,4.0,2.7282608695652173,0.6969834669325072,3.0,3.0,9.0,6.271739130434782,1.4980079143379115,6.0,4.05,8.95,6.995108695652175,1.172863027110632,7.05,0.15071151358344112,0.07697283311772316,0.05886157826649417,0.1203104786545925,0.08279430789133246,0.1203104786545925,0.019404915912031046,0.370633893919793,1.0,6.0,4.923913043478261,1.233539494569656,5.0,3,3,5,10,37,34,
agg 3 emb,0,88,0,14,3.5454545454545454,2.4254829636807465,3.0,0,8,1.1931818181818181,1.589172809808844,1.0,0,5,0.6818181818181818,1.0454659033502338,0.0,0,0,0.0,0.0,0.0,0,13,1.5340909090909092,2.154646748850073,1.0,0,8,0.5909090909090909,1.265241457455269,0.0,0,2,0.056818181818181816,0.27783872546276034,0.0,0,11,1.0568181818181819,2.0474708510995714,0.0,26,96,61.26136363636363,16.08204132849857,61.5,1.0,4.0,2.0681818181818183,0.6396021490668313,2.0,1.0,9.0,3.6363636363636362,1.9308852009770388,4.0,2.6,9.3,4.8812500000000005,1.4842528307256961,4.975,0.40944881889763785,0.1377952755905512,0.07874015748031496,0.0,0.17716535433070868,0.06824146981627298,0.0065616797900262475,0.12204724409448821,1.0,6.0,3.3181818181818183,1.7652159813504544,3.0,19,16,11,15,14,13,
agg 3 emb,1,137,0,8,2.708029197080292,1.8753846034629702,2.0,0,5,1.0,1.0981267472114393,1.0,0,5,0.8540145985401459,1.101737571409772,0.0,0,9,2.2846715328467155,1.5288832194346822,2.0,0,12,2.4014598540145986,2.2078065173066577,2.0,0,6,1.1532846715328466,1.4136441797339483,1.0,0,3,0.1386861313868613,0.4566901664313243,0.0,0,10,0.7372262773722628,1.758467217714055,0.0,17,100,60.832116788321166,13.709469324621242,60.0,1.0,4.0,2.2262773722627736,0.630040856867597,2.0,1.0,9.0,4.54014598540146,1.7363526619805247,5.0,2.2,8.95,5.3116788321167885,1.2984190439683958,5.35,0.24012944983818765,0.08867313915857604,0.07572815533980581,0.20258899676375403,0.2129449838187702,0.10226537216828477,0.012297734627831713,0.06537216828478963,1.0,6.0,3.4671532846715327,1.3342275518645876,3.0,12,16,46,33,19,11,
agg 3 emb,2,191,0,10,3.2722513089005236,2.0207384423276826,3.0,0,8,1.6649214659685865,1.3388034206197346,1.0,0,4,0.8691099476439791,1.040566011692671,1.0,0,10,2.4345549738219896,1.6334205910374493,2.0,0,7,1.2617801047120418,1.5709718660826342,1.0,0,10,1.9267015706806283,1.8107483506601838,2.0,0,4,0.3193717277486911,0.6864029988867201,0.0,0,19,3.7277486910994764,2.9875557091807976,3.0,36,103,73.15183246073299,13.69836656774867,74.0,1.0,4.0,2.680628272251309,0.6048850460921864,3.0,2.0,9.0,5.9057591623036645,1.4837783649955187,6.0,3.45,8.95,6.610471204188481,1.2011925162140094,6.65,0.2114343707713126,0.10757780784844385,0.05615696887686063,0.1573071718538566,0.08152909336941813,0.12449255751014886,0.02063599458728011,0.24086603518267932,1.0,6.0,4.539267015706806,1.3792742129986888,5.0,9,13,12,41,64,52,
agg cat,0,252,0,14,3.3452380952380953,2.3131051254905928,3.0,0,8,1.1865079365079365,1.3452500574496302,1.0,0,5,0.7261904761904762,1.0335163025506755,0.0,0,8,1.4761904761904763,1.489481236542616,1.0,0,13,1.4722222222222223,2.030451008282174,1.0,0,5,0.7738095238095238,1.132826284065256,0.0,0,3,0.10317460317460317,0.42490899104063906,0.0,0,6,0.8095238095238095,1.231811322763764,0.0,17,99,61.6468253968254,14.254595604851044,60.0,1.0,4.0,2.2103174603174605,0.6243823229973864,2.0,1.0,8.0,4.146825396825397,1.7578140403546587,4.0,2.2,8.8,5.155753968253968,1.3298580889842262,5.175000000000001,0.3381468110709988,0.11993582029683113,0.07340553549939832,0.1492178098676294,0.14881668672282392,0.07821901323706379,0.010429201764941836,0.08182912154031288,1.0,6.0,3.4761904761904763,1.5702121850895683,4.0,36,39,47,59,41,30,
agg cat,1,72,0,7,3.2222222222222223,1.585339722087602,3.0,0,8,1.9722222222222223,1.4914991250626322,2.0,0,4,0.9583333333333334,1.013118182002586,1.0,0,10,3.0555555555555554,2.020241854778701,3.0,0,10,2.861111111111111,2.0161709319690777,3.0,0,8,2.736111111111111,1.7279235731954072,2.0,0,2,0.4027777777777778,0.6850459473070054,0.0,0,6,1.7916666666666667,1.5284853959504503,2.0,36,100,70.29166666666667,13.657209312197827,69.5,1.0,4.0,2.6527777777777777,0.5606767093940718,3.0,4.0,9.0,6.222222222222222,1.0775849657323804,6.0,4.3,9.3,6.625694444444445,1.0163104028289187,6.5,0.1895424836601307,0.11601307189542484,0.056372549019607844,0.17973856209150327,0.16830065359477125,0.16094771241830066,0.02369281045751634,0.1053921568627451,1.0,6.0,4.236111111111111,1.192618796227127,4.0,1,3,17,20,19,12,
agg cat,2,92,0,7,2.532608695652174,1.6337853770875446,2.0,0,5,1.2934782608695652,1.1245320734143607,1.0,0,4,0.9891304347826086,1.1530615265018223,1.0,0,9,2.0217391304347827,1.5827244619351855,2.0,0,6,1.391304347826087,1.4821763159723067,1.0,0,10,2.0217391304347827,1.977779090040502,2.0,0,4,0.32608695652173914,0.6970691493308803,0.0,3,19,6.228260869565218,2.9579591303656527,5.0,37,103,77.18478260869566,13.773624538198167,78.5,1.0,4.0,2.7282608695652173,0.6969834669325072,3.0,3.0,9.0,6.271739130434782,1.4980079143379115,6.0,4.05,8.95,6.995108695652175,1.172863027110632,7.05,0.15071151358344112,0.07697283311772316,0.05886157826649417,0.1203104786545925,0.08279430789133246,0.1203104786545925,0.019404915912031046,0.370633893919793,1.0,6.0,4.923913043478261,1.233539494569656,5.0,3,3,5,10,37,34,
agg emb,0,88,0,14,3.5454545454545454,2.4254829636807465,3.0,0,8,1.1931818181818181,1.589172809808844,1.0,0,5,0.6818181818181818,1.0454659033502338,0.0,0,0,0.0,0.0,0.0,0,13,1.5340909090909092,2.154646748850073,1.0,0,8,0.5909090909090909,1.265241457455269,0.0,0,2,0.056818181818181816,0.27783872546276034,0.0,0,11,1.0568181818181819,2.0474708510995714,0.0,26,96,61.26136363636363,16.08204132849857,61.5,1.0,4.0,2.0681818181818183,0.6396021490668313,2.0,1.0,9.0,3.6363636363636362,1.9308852009770388,4.0,2.6,9.3,4.8812500000000005,1.4842528307256961,4.975,0.40944881889763785,0.1377952755905512,0.07874015748031496,0.0,0.17716535433070868,0.06824146981627298,0.0065616797900262475,0.12204724409448821,1.0,6.0,3.3181818181818183,1.7652159813504544,3.0,19,16,11,15,14,13,
agg emb,1,137,0,8,2.708029197080292,1.8753846034629702,2.0,0,5,1.0,1.0981267472114393,1.0,0,5,0.8540145985401459,1.101737571409772,0.0,0,9,2.2846715328467155,1.5288832194346822,2.0,0,12,2.4014598540145986,2.2078065173066577,2.0,0,6,1.1532846715328466,1.4136441797339483,1.0,0,3,0.1386861313868613,0.4566901664313243,0.0,0,10,0.7372262773722628,1.758467217714055,0.0,17,100,60.832116788321166,13.709469324621242,60.0,1.0,4.0,2.2262773722627736,0.630040856867597,2.0,1.0,9.0,4.54014598540146,1.7363526619805247,5.0,2.2,8.95,5.3116788321167885,1.2984190439683958,5.35,0.24012944983818765,0.08867313915857604,0.07572815533980581,0.20258899676375403,0.2129449838187702,0.10226537216828477,0.012297734627831713,0.06537216828478963,1.0,6.0,3.4671532846715327,1.3342275518645876,3.0,12,16,46,33,19,11,
agg emb,2,191,0,10,3.2722513089005236,2.0207384423276826,3.0,0,8,1.6649214659685865,1.3388034206197346,1.0,0,4,0.8691099476439791,1.040566011692671,1.0,0,10,2.4345549738219896,1.6334205910374493,2.0,0,7,1.2617801047120418,1.5709718660826342,1.0,0,10,1.9267015706806283,1.8107483506601838,2.0,0,4,0.3193717277486911,0.6864029988867201,0.0,0,19,3.7277486910994764,2.9875557091807976,3.0,36,103,73.15183246073299,13.69836656774867,74.0,1.0,4.0,2.680628272251309,0.6048850460921864,3.0,2.0,9.0,5.9057591623036645,1.4837783649955187,6.0,3.45,8.95,6.610471204188481,1.2011925162140094,6.65,0.2114343707713126,0.10757780784844385,0.05615696887686063,0.1573071718538566,0.08152909336941813,0.12449255751014886,0.02063599458728011,0.24086603518267932,1.0,6.0,4.539267015706806,1.3792742129986888,5.0,9,13,12,41,64,52,
birch 3 cat,0,88,0,14,3.5454545454545454,2.4254829636807465,3.0,0,8,1.1931818181818181,1.589172809808844,1.0,0,5,0.6818181818181818,1.0454659033502338,0.0,0,0,0.0,0.0,0.0,0,13,1.5340909090909092,2.154646748850073,1.0,0,8,0.5909090909090909,1.265241457455269,0.0,0,2,0.056818181818181816,0.27783872546276034,0.0,0,11,1.0568181818181819,2.0474708510995714,0.0,26,96,61.26136363636363,16.08204132849857,61.5,1.0,4.0,2.0681818181818183,0.6396021490668313,2.0,1.0,9.0,3.6363636363636362,1.9308852009770388,4.0,2.6,9.3,4.8812500000000005,1.4842528307256961,4.975,0.40944881889763785,0.1377952755905512,0.07874015748031496,0.0,0.17716535433070868,0.06824146981627298,0.0065616797900262475,0.12204724409448821,1.0,6.0,3.3181818181818183,1.7652159813504544,3.0,19,16,11,15,14,13,
birch 3 cat,1,137,0,8,2.708029197080292,1.8753846034629702,2.0,0,5,1.0,1.0981267472114393,1.0,0,5,0.8540145985401459,1.101737571409772,0.0,0,9,2.2846715328467155,1.5288832194346822,2.0,0,12,2.4014598540145986,2.2078065173066577,2.0,0,6,1.1532846715328466,1.4136441797339483,1.0,0,3,0.1386861313868613,0.4566901664313243,0.0,0,10,0.7372262773722628,1.758467217714055,0.0,17,100,60.832116788321166,13.709469324621242,60.0,1.0,4.0,2.2262773722627736,0.630040856867597,2.0,1.0,9.0,4.54014598540146,1.7363526619805247,5.0,2.2,8.95,5.3116788321167885,1.2984190439683958,5.35,0.24012944983818765,0.08867313915857604,0.07572815533980581,0.20258899676375403,0.2129449838187702,0.10226537216828477,0.012297734627831713,0.06537216828478963,1.0,6.0,3.4671532846715327,1.3342275518645876,3.0,12,16,46,33,19,11,
birch 3 cat,2,191,0,10,3.2722513089005236,2.0207384423276826,3.0,0,8,1.6649214659685865,1.3388034206197346,1.0,0,4,0.8691099476439791,1.040566011692671,1.0,0,10,2.4345549738219896,1.6334205910374493,2.0,0,7,1.2617801047120418,1.5709718660826342,1.0,0,10,1.9267015706806283,1.8107483506601838,2.0,0,4,0.3193717277486911,0.6864029988867201,0.0,0,19,3.7277486910994764,2.9875557091807976,3.0,36,103,73.15183246073299,13.69836656774867,74.0,1.0,4.0,2.680628272251309,0.6048850460921864,3.0,2.0,9.0,5.9057591623036645,1.4837783649955187,6.0,3.45,8.95,6.610471204188481,1.2011925162140094,6.65,0.2114343707713126,0.10757780784844385,0.05615696887686063,0.1573071718538566,0.08152909336941813,0.12449255751014886,0.02063599458728011,0.24086603518267932,1.0,6.0,4.539267015706806,1.3792742129986888,5.0,9,13,12,41,64,52,
