method,ari,nmi,fm,n clusters_1,silhouette_1,calinski harabasz_1,n clusters_2,silhouette_2,calinski harabasz_2
kmeans emb,0.11233022597748002,0.1660890456410828,0.46618331710698063,3,0.0855005085468292,47.210495115073805,3,0.07747782766819,41.53945392527715
kmeans 3 emb,0.11233022597748002,0.1660890456410828,0.46618331710698063,3,0.0855005085468292,47.210495115073805,3,0.07747782766819,41.53945392527715
kmeans cat,0.39291024761771637,0.38630017907083314,0.6163961238962101,3,0.2081497387438791,132.0279675940301,3,0.2110154098369896,138.22711835650497
kmeans 3 cat,0.39291024761771637,0.38630017907083314,0.6163961238962101,3,0.2081497387438791,132.0279675940301,3,0.2110154098369896,138.22711835650497
agg emb,0.08661164782322031,0.15609642291287945,0.47627956530971516,3,0.0693360120058059,44.04944598820306,3,0.0593218579888343,36.86158539685709
agg 3 emb,0.08661164782322031,0.15609642291287945,0.47627956530971516,3,0.0693360120058059,44.04944598820306,3,0.0593218579888343,36.86158539685709
agg cat,0.31454545838409914,0.3405724015626367,0.5996538854656948,3,0.1623286113699627,107.7990335073284,3,0.1657757099215037,116.59567791080757
agg 3 cat,0.31454545838409914,0.3405724015626367,0.5996538854656948,3,0.1623286113699627,107.7990335073284,3,0.1657757099215037,116.59567791080757
gmm emb,0.20399618746948356,0.22338581920111183,0.5686052204096069,3,0.1335705816745758,42.69597902476169,3,0.0702838972210884,41.318782950800575
gmm 3 emb,0.20399618746948356,0.22338581920111183,0.5686052204096069,3,0.1335705816745758,42.69597902476169,3,0.0702838972210884,41.318782950800575
gmm cat,0.3826425179721241,0.19260042150426,0.8105929223282553,3,0.1273438575459814,17.67425970175014,3,0.0372006156950697,33.82031883377087
gmm 3 cat,0.3826425179721241,0.19260042150426,0.8105929223282553,3,0.1273438575459814,17.67425970175014,3,0.0372006156950697,33.82031883377087
birch emb,0.1016914821620701,0.15403612586600693,0.45092176785410626,3,0.0790954604744911,39.64528415009516,3,0.0593218579888343,36.86158539685709
birch 3 emb,0.1016914821620701,0.15403612586600693,0.45092176785410626,3,0.0790954604744911,39.64528415009516,3,0.0593218579888343,36.86158539685709
birch cat,0.1016914821620701,0.15403612586600693,0.45092176785410626,3,0.0790954604744911,39.64528415009516,3,0.0593218579888343,36.86158539685709
birch 3 cat,0.1016914821620701,0.15403612586600693,0.45092176785410626,3,0.0790954604744911,39.64528415009516,3,0.0593218579888343,36.86158539685709
