method,n clusters,silhouette,calinski harabasz
kmeans emb,3,0.08195579797029495,43.994036169191865
kmeans 3 emb,3,0.08195579797029495,43.994036169191865
kmeans cat,3,0.20526293966101017,138.86140592272758
kmeans 3 cat,3,0.20526293966101017,138.86140592272758
agg emb,3,0.0727197602391243,45.03538927515691
agg 3 emb,3,0.0727197602391243,45.03538927515691
agg cat,3,0.22171660829655618,107.09331747533584
agg 3 cat,3,0.22171660829655618,107.09331747533584
gmm emb,3,0.09545961767435074,41.08462535248389
gmm 3 emb,3,0.09545961767435074,41.08462535248389
gmm cat,3,0.025327234685663377,44.973358480685405
gmm 3 cat,3,0.025327234685663377,44.973358480685405
birch emb,3,0.0727197602391243,45.03538927515691
birch 3 emb,3,0.0727197602391243,45.03538927515691
birch cat,3,0.0727197602391243,45.03538927515691
birch 3 cat,3,0.0727197602391243,45.03538927515691
