method,ari,nmi,fm,n clusters_1,silhouette_1,calinski harabasz_1,n clusters_2,silhouette_2,calinski harabasz_2
kmeans emb,0.22547295759512118,0.24589804815539396,0.5492260147551232,3,0.0855005085468292,47.210495115073805,3,0.0888656452298164,39.8924290647988
kmeans 3 emb,0.22547295759512118,0.24589804815539396,0.5492260147551232,3,0.0855005085468292,47.210495115073805,3,0.0888656452298164,39.8924290647988
kmeans cat,0.38774931235360843,0.44423230833741256,0.6096312529376464,3,0.2081497387438791,132.0279675940301,3,0.2206114019146676,120.52716479489304
kmeans 3 cat,0.38774931235360843,0.44423230833741256,0.6096312529376464,3,0.2081497387438791,132.0279675940301,3,0.2206114019146676,120.52716479489304
agg emb,0.08937163785565323,0.18621601380918895,0.4904243902821878,3,0.0693360120058059,44.04944598820306,3,0.0600962117314338,37.17282018894259
agg 3 emb,0.08937163785565323,0.18621601380918895,0.4904243902821878,3,0.0693360120058059,44.04944598820306,3,0.0600962117314338,37.17282018894259
agg cat,0.10262536679382286,0.25835651830971373,0.49343466412557296,3,0.1623286113699627,107.7990335073284,3,0.203593886167862,99.00625232520572
agg 3 cat,0.10262536679382286,0.25835651830971373,0.49343466412557296,3,0.1623286113699627,107.7990335073284,3,0.203593886167862,99.00625232520572
gmm emb,0.19902867967072874,0.21811222289157833,0.5780752494717165,3,0.1335705816745758,42.69597902476169,3,0.0723816901445388,39.23589045979038
gmm 3 emb,0.19902867967072874,0.21811222289157833,0.5780752494717165,3,0.1335705816745758,42.69597902476169,3,0.0723816901445388,39.23589045979038
gmm cat,0.3835549432844919,0.17437688428907228,0.8302848882054074,3,0.1273438575459814,17.67425970175014,3,0.1208090881190136,31.5550378165004
gmm 3 cat,0.3835549432844919,0.17437688428907228,0.8302848882054074,3,0.1273438575459814,17.67425970175014,3,0.1208090881190136,31.5550378165004
birch emb,0.22710951386706896,0.21424108053682872,0.5379325581982514,3,0.0790954604744911,39.64528415009516,3,0.0600962117314338,37.17282018894259
birch 3 emb,0.22710951386706896,0.21424108053682872,0.5379325581982514,3,0.0790954604744911,39.64528415009516,3,0.0600962117314338,37.17282018894259
birch cat,0.22710951386706896,0.21424108053682872,0.5379325581982514,3,0.0790954604744911,39.64528415009516,3,0.0600962117314338,37.17282018894259
birch 3 cat,0.22710951386706896,0.21424108053682872,0.5379325581982514,3,0.0790954604744911,39.64528415009516,3,0.0600962117314338,37.17282018894259
