method,n clusters,silhouette,calinski harabasz
kmeans emb,3,0.08927388489246368,42.4314614730748
kmeans 3 emb,3,0.08927388489246368,42.4314614730748
kmeans cat,3,0.20463940913599685,134.16257089224408
kmeans 3 cat,3,0.20463940913599685,134.16257089224408
agg emb,3,0.1149570420384407,38.53024303268836
agg 3 emb,3,0.1149570420384407,38.53024303268836
agg cat,3,0.1462816530139061,107.31302110356813
agg 3 cat,3,0.1462816530139061,107.31302110356813
gmm emb,3,0.08819842338562012,42.343558566707905
gmm 3 emb,3,0.08819842338562012,42.343558566707905
gmm cat,3,0.009758964476898634,33.25267450833072
gmm 3 cat,3,0.009758964476898634,33.25267450833072
birch emb,3,0.1149570420384407,38.53024303268836
birch 3 emb,3,0.1149570420384407,38.53024303268836
birch cat,3,0.1149570420384407,38.53024303268836
birch 3 cat,3,0.1149570420384407,38.53024303268836
