method,ari,nmi,fm,n clusters_1,silhouette_1,calinski harabasz_1,n clusters_2,silhouette_2,calinski harabasz_2
kmeans emb,0.262669208676009,0.2729965647582943,0.5499081109174325,3,0.0855005085468292,47.210495115073805,3,0.0792191922664642,43.0527182144183
kmeans 3 emb,0.262669208676009,0.2729965647582943,0.5499081109174325,3,0.0855005085468292,47.210495115073805,3,0.0792191922664642,43.0527182144183
kmeans cat,0.26601018499916046,0.3410799782970667,0.5007781756892007,3,0.2081497387438791,132.0279675940301,4,0.1969967461209396,108.77906213844976
kmeans 3 cat,0.3781165350040659,0.38996265061177693,0.6120366294083348,3,0.2081497387438791,132.0279675940301,3,0.1922417614379273,119.4123861553097
agg emb,0.05500465667962805,0.1406972079933202,0.46317430695898226,3,0.0693360120058059,44.04944598820306,3,0.0558174476027488,40.79909488537016
agg 3 emb,0.05500465667962805,0.1406972079933202,0.46317430695898226,3,0.0693360120058059,44.04944598820306,3,0.0558174476027488,40.79909488537016
agg cat,0.2479233382039098,0.3059120667529564,0.5451185366180847,3,0.1623286113699627,107.7990335073284,4,0.157078862815854,87.26935164832169
agg 3 cat,0.2119370672570666,0.2599885823486352,0.5391628525358839,3,0.1623286113699627,107.7990335073284,3,0.1563760016138589,97.99206242586789
gmm emb,0.21768771375543405,0.25361033036405356,0.5766110249369802,3,0.1335705816745758,42.69597902476169,3,0.0688799545168876,40.87189762607086
gmm 3 emb,0.21768771375543405,0.25361033036405356,0.5766110249369802,3,0.1335705816745758,42.69597902476169,3,0.0688799545168876,40.87189762607086
gmm cat,0.11570526230532777,0.09330964191672601,0.6143380667253724,3,0.1273438575459814,17.67425970175014,4,0.0700924514494098,50.02317329818699
gmm 3 cat,0.2832128424440413,0.12446638697979538,0.7559989789525315,3,0.1273438575459814,17.67425970175014,3,0.1109805708647492,38.03168060661078
birch emb,0.08378757637288967,0.13950744332774137,0.4449620577949235,3,0.0790954604744911,39.64528415009516,3,0.0558174476027488,40.79909488537016
birch 3 emb,0.08378757637288967,0.13950744332774137,0.4449620577949235,3,0.0790954604744911,39.64528415009516,3,0.0558174476027488,40.79909488537016
birch cat,0.10241735093998824,0.17264523017544406,0.44591278223699576,3,0.0790954604744911,39.64528415009516,4,0.0632627308368682,35.656290033999454
birch 3 cat,0.08378757637288967,0.13950744332774137,0.4449620577949235,3,0.0790954604744911,39.64528415009516,3,0.0558174476027488,40.79909488537016
