method,n clusters,silhouette,calinski harabasz
kmeans emb,3,0.07522211968898773,39.34294135557648
kmeans 3 emb,3,0.07522211968898773,39.34294135557648
kmeans cat,3,0.19701726841446573,130.37190262274885
kmeans 3 cat,3,0.19701726841446573,130.37190262274885
agg emb,3,0.05085090547800064,38.99577922036899
agg 3 emb,3,0.05085090547800064,38.99577922036899
agg cat,3,0.15368135458281904,114.44444410202017
agg 3 cat,3,0.15368135458281904,114.44444410202017
gmm emb,3,0.07522211968898773,39.34294135557648
gmm 3 emb,3,0.07522211968898773,39.34294135557648
gmm cat,3,0.021300910924047303,32.726862108587966
gmm 3 cat,3,0.021300910924047303,32.726862108587966
birch emb,3,0.05085090547800064,38.99577922036899
birch 3 emb,3,0.05085090547800064,38.99577922036899
birch cat,3,0.05085090547800064,38.99577922036899
birch 3 cat,3,0.05085090547800064,38.99577922036899
